locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
18822,2,3,,3.76,3.62,3.22,4.35,2.76,2.62,2.22,3.35,4.7,5.2,5.2,6.3,8.4,7.6,7.6,5.2,50,50,50,92,119,112,106,46,3.8,3.6,3.2,3,2.7,2.8,3.2,2.5
103685,3,5,FAIR,1.47,1.55,1.57,1.54,0.47,0.55,0.57,0.54,9.3,11.2,11.2,9.3,18.0,18.0,14.9,14.9,282.0,283.0,282.0,282.0,283.0,284.0,285.0,285.0,1.4,1.6,1.5,1.4,0.5,0.6,0.7,0.8
103685,3,5,FAIR,1.47,1.55,1.57,1.54,0.47,0.55,0.57,0.54,9.3,11.2,11.2,9.3,18.0,18.0,14.9,14.9,282.0,283.0,282.0,282.0,283.0,284.0,285.0,285.0,1.4,1.6,1.5,1.4,0.5,0.6,0.7,0.8
106914,1,2,POOR,2.72,2.4,2.15,1.92,1.77,1.42,1.15,0.94,5.2,5.7,5.7,6.3,5.2,7.6,7.6,7.6,41,41,42,43,352,133,132,132,3.5,3,2.7,2.4,1.7,1.4,1.4,1.4
106919,1,2,POOR,1.52,1.39,1.32,1.23,0.58,0.43,0.33,0.29,5.2,5.7,5.7,5.7,7.6,7.6,7.6,7.6,43,44,46,47,134,133,134,133,2.9,2.5,2.2,2,1.2,1.2,1.2,1.2
106923,,,FLAT,1.23,1.25,1.23,1.14,0.24,0.26,0.31,0.22,4.7,5.2,7.6,7.6,7.6,7.6,5.7,5.7,47,48,127,126,132,129,47,48,3.3,2.5,1.9,1.8,1.5,1.7,1.9,1.7
107410,4,5,,4.31,4.67,4.54,4.03,3.31,3.67,3.54,3.03,9.3,9.3,9.3,8.4,4.7,4.7,4.7,4.7,83.0,76.0,77.0,83.0,39.0,15.0,19.0,39.0,4.3,4.7,4.5,4,2.1,1.3,1.2,1.8
107411,2,3,,3.95,3.32,3.21,3.04,2.99,2.36,2.21,2.05,9.3,9.3,9.3,9.3,4.7,5.7,5.7,5.2,218.0,221.0,222.0,224.0,181.0,185.0,185.0,184.0,4.1,3.4,3,2.6,1.3,1.3,1.3,2.3
107413,6,7,,7.3,7.05,6.14,5.29,6.53,5.98,5.29,4.29,8.4,8.4,7.6,7.6,10.2,10.2,10.2,10.2,179.0,176.0,177.0,177.0,216.0,218.0,218.0,218.0,6.8,6,5.3,4.5,4.9,4.9,4.6,4
107422,3,4,,4.53,3.95,4.42,4.74,4.13,2.95,3.42,3.81,5.7,5.7,5.7,5.7,10.2,10.2,10.2,10.2,103.0,109.0,121.0,119.0,187.0,192.0,192.0,191.0,4.1,3.8,4.4,5.1,3.4,2.8,2.5,2.3
107423,3,5,,4.5,4.59,4.8,4.6,3.38,3.21,3.44,3.36,5.2,5.2,8.4,8.4,13.5,13.5,13.5,13.5,118.0,117.0,126.0,132.0,214.0,213.0,212.0,211.0,3.5,2.9,3.4,3.4,2.9,2.9,2.8,2.7
107563,1,2,,1.8,2.25,2.15,2.01,0.8,1.34,1.15,1.01,4.3,4.7,4.7,5.2,10.2,10.2,12.3,11.2,31,37,42,49,89,90,81,83,1.7,2.4,2,1.8,0.5,0.3,0.6,0.9
107628,7,8,,7.64,7.64,7.85,8.27,6.81,6.81,6.98,7.35,11.2,11.2,11.2,11.2,4.7,3.2,3.9,4.3,223.0,223.0,222.0,221.0,55.0,73.0,60.0,60.0,6.8,6.8,7,7.4,1.4,1.5,2.4,2.2
107630,4,6,,6.16,5.85,5.49,4.98,4.32,4.1,3.87,3.49,11.2,5.2,5.2,5.2,4.7,11.2,11.2,13.5,187.0,85.0,86.0,84.0,82.0,188.0,198.0,358.0,4.1,4,3.9,3.4,3.9,3.8,3.2,2.7
107631,1,2,,1.79,1.83,1.88,1.87,0.79,0.83,0.88,0.87,9.3,9.3,9.3,9.3,12.3,12.3,12.3,12.3,282.0,282.0,282.0,282.0,206.0,285.0,285.0,285.0,1.3,1.2,1.2,1.3,0.7,0.9,0.8,0.7
107634,2,3,,4.23,3.41,3.84,3.18,3.24,2.41,2.88,2.26,6.3,6.9,5.7,5.7,7.6,6.3,5.7,5.2,344.0,318.0,339.0,341.0,309.0,351.0,30.0,31.0,4.3,3.4,4,3.5,3.2,2.9,3.1,2.9
107637,4,4,,4.83,4.34,4.23,3.39,3.94,4.23,3.23,2.41,6.9,7.6,8.4,8.4,6.9,7.6,8.4,5.2,347.0,349.0,351.0,352.0,28.0,32.0,29.0,30.0,5.4,4.4,3.8,3.5,4.6,4,3.3,2.8
107638,7,9,,10.34,8.98,8.5,8.29,7.24,7.2,7.21,7.37,7.6,7.6,7.6,7.6,13.5,12.3,12.3,12.3,60.0,58.0,57.0,56.0,331.0,331.0,332.0,331.0,7.2,7.3,7.3,7.6,6.7,5.9,5.3,4.6
107640,1,2,,1.77,1.81,1.86,1.85,0.77,0.82,0.86,0.85,9.3,11.2,11.2,9.3,18.0,18.0,14.9,14.9,282.0,283.0,282.0,282.0,283.0,284.0,285.0,285.0,1.4,1.6,1.5,1.4,0.5,0.6,0.7,0.8
107641,8,11,,11.86,10.99,9.69,9.53,8.3,7.7,7.48,8.08,8.4,8.4,8.4,8.4,13.5,13.5,12.3,12.3,77.0,78.0,76.0,69.0,330.0,331.0,332.0,330.0,7.8,7.8,7.5,8.2,7.7,6.7,6,5.2
107642,3,4,,4.52,4.32,3.88,3.74,3.56,3.36,2.91,2.74,6.3,6.9,7.6,8.4,6.3,6.9,6.9,7.6,345.0,346.0,348.0,350.0,27.0,31.0,22.0,27.0,4.7,4.5,4,3.5,3.2,3,2.1,2
10832,,,,11.19,9.68,8.92,8.33,9.36,8.1,7.47,6.97,7.6,7.6,7.6,7.6,13.5,12.3,12.3,12.3,64,62,61,61,331,331,332,331,7.8,7.9,7.9,8.1,6.7,5.9,5.3,4.6
10834,,,,7.02,5.87,5.24,4.73,6.01,5.24,4.24,4.19,7.6,7.6,7.6,7.6,13.5,12.3,12.3,12.3,64,62,61,61,331,331,332,331,7.8,7.9,7.9,8.1,6.7,5.9,5.3,4.6
10837,3,5 ,poor to fair,4.63,4.65,4.64,4.83,3.66,3.67,3.64,3.84,7.6,8.4,8.4,7.6,13.5,12.3,12.3,12.3,74,74,72,69,331,332,333,332,8.9,8.9,8.8,9.3,6.7,5.8,5.3,4.6
10849,1,2,,3.24,2.31,2.13,2.03,2.27,1.31,1.13,1.03,13.5,13.5,12.3,12.3,10.2,10.2,10.2,10.2,329,329,329,327,192,190,190,189,2.3,1.9,1.7,1.4,1.1,1.1,1,0.9
10850,5,7,,8.25,6.99,6.64,6.35,5.78,4.99,5.18,5.57,13.5,6.9,6.9,6.9,6.9,12.3,12.3,12.3,334.0,42.0,40.0,40.0,43.0,335.0,336.0,334.0,5.7,5.1,5.2,5.8,5.1,5,4.5,3.8
109918,2,3,POOR TO FAIR,1.48,1.44,1.45,1.44,0.48,0.44,0.45,0.44,9.3,9.3,9.3,9.3,12.3,12.3,12.3,12.3,282,282,282,282,206,285,285,285,1.3,1.2,1.2,1.3,0.7,0.9,0.8,0.7
110352,5,6,,9.39,8.97,8.67,8.14,7.2,7.83,8,7.14,10.2,9.3,9.3,8.4,8.4,8.4,8.4,8.4,246,234,233,241,105,108,106,106,7.3,7.9,8,8.1,6.9,5.9,5.3,4.7
110383,7,8,,9.72,8.66,8.49,7.56,8.39,7.06,7.32,7.07,9.3,9.3,8.4,8.4,9.3,8.4,9.3,8.4,107,108,218,225,225,234,108,109,8.4,7.3,7.4,7.1,6.1,6,6.4,5.5
110386,8,9,,8.74,8,7.69,7.8,7.58,7.03,7.21,6.81,9.3,8.4,8.4,8.4,9.3,9.3,9.3,8.4,225,226,226,238,99,100,104,105,7.8,8.1,7.3,7.9,5.7,5,4.2,3.8
110782,5,6,,12.09,10.23,7.71,10.53,11.89,9.29,6.58,9.57,10.2,9.3,9.3,8.4,4.3,5.2,8.4,8.4,286,291,273,261,17,18,334,332,12.3,10.8,6.6,11,1,1.4,5.6,4.2
110783,6,7,,3.79,3.74,6.05,9.94,2.79,3,5.05,8.95,5.7,10.2,6.3,8.4,9.3,6.9,10.2,0,299,332,274,288,356,296,326,0,2.6,3,6,10,1.6,2.9,3.9,0
110784,,,,0,0.37,1.88,2.23,0,0,0.88,1.53,0,2.4,3.2,4.3,0,0,0,0,0,206,229,217,0,0,0,0,0,0.4,1.9,3.2,0,0,0,0
110785,2,3,,3.45,3.6,2.92,2.51,2.5,2.62,1.93,1.51,6.3,8.4,6.9,6.9,5.7,6.9,8.4,5.7,353,342,359,352,27,359,343,19,3.6,2.4,1.9,2.3,2.5,2.3,1.9,0.9
110786,3,4,,4.82,3.95,3.33,3.23,3.84,2.98,2.33,2.23,9.3,8.4,8.4,9.3,6.9,6.3,6.3,3.6,347,347,347,351,27,24,23,301,4.9,4.1,3.3,2.4,2.4,1.8,1.3,2
111858,1,2,POOR,3.16,2.95,2.65,2.34,2.2,1.96,1.65,1.36,5.2,5.7,5.7,6.3,5.2,7.6,7.6,7.6,41,41,42,43,352,133,132,132,3.5,3,2.7,2.4,1.7,1.4,1.4,1.4
112138,2,3,,3.82,2.94,3.23,3.24,2.85,1.98,2.23,2.28,5.2,5.7,4.7,4.7,12.3,12.3,5.2,4.7,234,252,227,337,212,213,270,219,2.9,3.1,1.9,1.7,1.9,1.7,1.9,1.6
112139,2,3,,4.25,5.06,4.95,4.66,3.25,4.13,4,3.66,5.2,5.7,5.7,5.7,4.3,11.2,4.7,4.7,52,56,61,54,355,53,355,356,4.3,5.4,5.2,4.7,1.2,1,0.9,1.1
112194,1,2,,3.68,3.88,4.27,4.36,2.57,2.72,2.99,3.05,7.6,7.6,7.6,14.9,16.3,14.9,14.9,7.6,166,167,168,316,316,316,316,169,2.4,2.4,2.5,2.7,1.7,2.1,2.5,2.6
112657,1,2,,2.83,3.34,3.22,3.27,1.83,2.37,2.27,2.27,3.9,4.3,4.3,4.3,4.7,5.2,5.2,12.3,47,56,55,46,346,351,352,216,2.1,3.4,3.4,2.7,1.2,1.1,1,1
112658,1,2,,1.46,2.96,2.88,3.27,0.46,1.96,2.05,2.27,3.2,3.9,4.7,4.7,3.2,3.9,4.7,4.7,31,38,38,34,352,353,350,346,1.1,2.4,3.5,2.3,0.6,1.4,2.4,2.3
116174,1,2 ,very poor,1.56,1.52,1.51,1.46,0.56,0.56,0.52,0.46,11.2,16.3,16.3,16.3,18.0,11.2,10.2,10.2,301.0,303.0,303.0,303.0,303.0,301.0,300.0,300.0,1.9,1.9,2.1,2.2,1.5,1.8,1.7,1.6
116831,,,NONE,3.16,2.95,2.65,2.34,2.2,1.96,1.65,1.36,5.2,5.7,5.7,6.3,5.2,7.6,7.6,7.6,41.0,41.0,42.0,43.0,352.0,133.0,132.0,132.0,3.5,3,2.7,2.4,1.7,1.4,1.4,1.4
117583,2,3,,2.66,3.05,3.08,3.54,1.66,2.26,2.16,2.48,9.3,8.4,8.4,11.2,16.3,16.3,16.3,16.3,284.0,283.0,283.0,284.0,296.0,296.0,297.0,296.0,2.3,2.3,1.9,2.3,1.1,1.4,1.4,1.4
117764,0,1,,1.59,2.69,4.14,4.04,0.59,1.69,3.21,3.14,3.2,4.7,4.7,4.3,7.6,2.9,3.6,6.3,326,124,79,68,242,35,351,120,1.5,1.5,4.4,2.8,0.4,1.3,1,2.4
117767,0,1,,1.49,3.27,5.34,4.88,0.49,2.27,4.43,4.01,2.4,3.6,4.3,4.7,6.3,4.3,5.2,6.3,51,93,63,55,263,30,358,152,1.1,3.3,5.9,5.6,1,1,0.9,2.1
117770,0,1,,2.24,1.26,2.02,2.9,1.35,0.26,1.02,1.94,5.7,5.2,3.2,6.3,8.4,7.6,6.9,3.9,271,272,125,217,285,281,280,152,2.5,1.2,2,2.3,0.4,0.4,0.1,1.4
117826,3,4,,2.3,2.9,3.94,4.07,1.31,1.9,2.95,3.12,3.6,3.9,4.7,4.7,2.9,2.4,5.2,5.7,62,62,65,61,360,92,358,359,2.3,2.8,4,4.3,0.4,0.5,0.7,0.6
117864,1,2,,2.73,2.31,3.32,4.86,1.73,1.31,2.32,3.99,5.2,6.9,3.9,5.7,7.6,5.2,6.9,7.6,294,134,260,261,133,294,134,134,2.3,1.7,2.2,5.6,1.4,1.4,1.8,1.3
117878,8,9,,3.27,9,9.6,8.79,2.27,8.06,8.71,7.79,6.3,7.6,9.3,8.4,5.2,3.2,2.9,6.9,307,302,297,294,253,15,15,15,3.3,9.6,10.8,8.8,2.1,0.4,0.2,0.2
117879,1,2,,1.89,2.94,2.93,2.51,0.89,2.14,1.96,1.51,3.6,5.7,3.6,4.7,6.9,3.6,10.2,9.3,227,237,296,262,300,287,278,289,1.9,3.7,2.2,2.2,0.1,1.4,1.3,1.2
118012,,,,0.45,0.21,0,0.07,0,0,0,0,4.7,4.3,0,10.2,0,0,0,0,124,127,0,150,0,0,0,0,0.5,0.2,0,0.1,0,0,0,0
118013,0,1,,1.52,1.31,1.11,0.96,0.54,0.33,0.11,0,5.7,5.7,5.2,5.2,0,9.3,6.9,6.9,121,120,112,115,0,137,136,135,1.6,1.3,0.9,0.7,0,0.3,0.6,0.5
119182,2,3,,3.14,2.61,1.78,0.73,2.18,1.77,0.78,0,3.9,3.9,3.9,2.9,3.9,3.9,3.6,2.9,342,30,33,34,25,348,353,360,2.5,2.4,1.5,0.7,2,1.9,0.8,0.2
119194,1,2,,1.79,1.39,1.35,1.36,0.79,0.39,0.35,0.36,3.9,5.7,5.7,5.7,5.7,3.2,2.4,5.2,331,46,47,54,49,325,332,15,1.2,1.3,1.2,1.1,1.2,0.4,0.5,0.5
119349,2,3,,2.53,2.52,2.52,2.55,1.55,1.53,1.53,1.55,11.2,10.2,10.2,11.2,5.2,5.7,5.7,6.9,210,216,216,219,196,196,196,193,2.2,1.7,1.7,1.9,1.3,1.3,1.3,1.7
119412,5,7,,4.5,4.47,4.89,4.92,3.32,3.47,3.81,3.48,11.2,10.2,7.6,6.9,5.2,7.6,10.2,12.3,223,223,178,180,173,180,225,215,3.3,3.5,3.8,3.5,3.1,3,3.1,2.7
119811,,,FLAT,0.87,0.81,0.77,0.75,0,0,0,0,8.4,8.4,9.3,9.3,13.5,18,16.3,16.3,283,282,282,283,214,283,283,283,1,0.9,0.9,1,0.6,0.6,0.6,0.5
119813,,,FLAT,0.96,0.9,0.87,0.84,0,0,0,0,8.4,8.4,9.3,9.3,13.5,18,16.3,16.3,283,282,282,283,214,283,283,283,1,0.9,0.9,1,0.6,0.6,0.6,0.5
119814,,,very good,4.27,4.23,4.14,3.82,3.27,3.23,3.15,2.82,8.4,8.4,8.4,8.4,5.7,6.9,6.9,6.3,53.0,51.0,50.0,52.0,353.0,353.0,353.0,355.0,12.1,11.6,10.8,9.3,2.8,3.2,3,2.3
119985,7,9,,10.34,8.98,8.5,8.29,7.24,7.2,7.21,7.37,7.6,7.6,7.6,7.6,13.5,12.3,12.3,12.3,60.0,58.0,57.0,56.0,331.0,331.0,332.0,331.0,7.2,7.3,7.3,7.6,6.7,5.9,5.3,4.6
119986,7,9,,10.34,8.98,8.5,8.29,7.24,7.2,7.21,7.37,7.6,7.6,7.6,7.6,13.5,12.3,12.3,12.3,60.0,58.0,57.0,56.0,331.0,331.0,332.0,331.0,7.2,7.3,7.3,7.6,6.7,5.9,5.3,4.6
120804,1,2,,4.55,4.19,3.94,3.82,4.08,3.19,2.94,2.82,6.9,7.6,7.6,7.6,10.2,9.3,13.5,9.3,106,105,107,107,46,46,29,44,4.1,3.9,3.7,3.7,2,1.8,1.7,1.6
120805,2,3,,4.63,4.27,4.05,3.87,4.13,3.28,3.05,2.87,6.9,7.6,7.6,6.9,10.2,13.5,13.5,13.5,105,104,106,105,46,29,29,29,4.1,4,3.8,3.9,2,1.9,1.7,1.6
121124,1,2,very poor,1.94,1.65,1.5,1.4,0.94,0.65,0.5,0.4,4.3,4.7,5.2,5.2,3.9,6.9,6.9,6.9,38,38,39,41,360,105,105,105,1.8,1.5,1.4,1.3,0.4,0.4,0.4,0.3
121281,1,2 ,very poor,2.37,2.27,2.2,2.14,1.39,1.28,1.2,1.14,6.9,6.9,6.9,6.9,4.3,4.3,4.7,9.3,52.0,54.0,55.0,53.0,354.0,354.0,356.0,81.0,4.1,4,3.8,3.3,1,0.9,0.7,1.2
121282,1,3 ,poor,2.48,2.44,2.43,2.45,1.48,1.44,1.43,1.45,6.9,6.9,6.9,6.9,4.3,4.3,4.7,9.3,52.0,54.0,55.0,53.0,354.0,354.0,356.0,81.0,4.1,4,3.8,3.3,1,0.9,0.7,1.2
122151,7,8,,9.17,8.04,7.9,6.75,8.95,7.49,6.75,6.18,9.3,9.3,10.2,9.3,8.4,7.6,7.6,7.6,247,268,276,272,185,198,202,194,9.4,7.5,7.1,6.2,4.9,5.3,5.4,4.6
122204,5,6,,5.39,5.37,5.56,5.67,4.4,4.37,4.57,4.67,9.3,9.3,9.3,9.3,2.7,3.9,4.7,4.7,60,60,61,62,75,360,360,360,5.4,5.4,5.6,5.7,0.3,0.3,0.5,0.5
122205,3,4,,9.1,9.41,9.93,9.14,7.49,8.11,8.65,8.61,9.3,9.3,10.2,9.3,9.3,9.3,9.3,9.3,30,31,32,32,357,356,353,353,7.5,8.2,8.9,9.1,4.2,4.1,5.1,5.1
122367,4,7 ,good,2.54,2.55,2.44,2.33,1.55,1.56,1.51,1.36,12.3,12.3,8.4,8.4,9.3,8.4,12.3,5.7,209,208,171,170,169,170,208,120,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.2
122374,1,2,,3.73,2.98,1.68,0.87,2.77,2.11,0.76,0,5.7,5.2,5.2,4.7,4.7,4.7,3.9,3.2,41,41,48,53,348,347,350,355,3.9,2.9,1.7,0.8,2.2,1.8,0.7,0.2
125185,,,,0.2,0.4,0.47,0.41,0,0,0,0,5.2,5.2,5.7,5.2,0,3.9,3.9,6.3,72,71,70,73,0,247,75,71,0.2,0.3,0.5,0.3,0,0.1,0.1,0.2
125280,3,3,,2.72,3.11,2.98,2.88,1.79,2.2,2.05,1.91,5.7,6.3,6.3,6.3,0,2.4,2.7,2.9,298,300,300,300,0,337,295,261,2.9,3.4,3.2,3,0,0.3,0.3,0.3
125307,1,2,,2.11,1.97,1.61,1.15,1.11,1.03,0.77,0.15,3.9,3.9,3.9,3.6,5.7,0,6.3,5.7,154,154,155,150,90,0,80,82,2.1,2.1,1.9,1,0.2,0,0.4,0.6
125493,2,3,,2.86,3.04,3.39,3.25,1.86,2.04,2.4,2.26,6.3,4.7,5.2,5.7,10.2,10.2,10.2,10.2,66,70,72,72,43,43,46,46,2.2,2.4,3,3.3,1.7,1.6,1.3,1.3
125737,3,4,,3.81,3.68,3.56,3.91,2.86,2.71,2.56,2.94,5.2,5.2,6.3,4.7,10.2,10.2,10.2,10.2,86,86,83,79,42,41,45,45,4,3.8,3.6,4,1.6,1.6,1.4,1.3
125738,1,2,,3.21,3.33,3.32,3.17,2.22,2.35,2.32,2.21,4.7,6.3,6.3,4.3,10.2,10.2,10.2,6.9,80,80,78,72,42,41,46,89,3.3,3.4,3.3,3.3,1.7,1.7,1.4,1.5
126153,1,2,poor,3.07,3.37,3.04,2.76,2.2,2.38,2.04,1.8,4.7,5.2,5.7,7.6,7.6,7.6,7.6,5.7,49,50,51,124,130,128,125,48,3.5,2.7,2.1,1.9,1.7,1.7,2,1.6
126155,1,2,,3.08,3.21,3.47,2.96,2.19,2.31,2.5,1.96,4.3,4.7,4.7,7.6,6.9,6.9,7.6,5.2,63,56,58,121,128,125,122,54,3.5,3.6,2.7,2.2,2.1,2,2.2,1.8
126935,,,,3.5,4.52,4.95,4.87,2.53,3.52,3.99,3.96,4.7,4.7,4.7,5.2,4.3,4.3,4.7,4.7,308,330,335,327,339,23,24,21,3.6,4.5,5.1,5.4,2.6,2.4,3.3,2.5
126936,2,3,,3.94,6.22,5.93,7.47,2.94,5.22,5.03,6.55,4.7,5.2,6.3,6.9,2.9,4.3,6.9,5.2,56,52,43,63,356,355,89,356,3.9,6.2,6.6,8.1,0.6,1.6,6.1,1.9
127229,6,7,,10.77,9.5,8.69,8.53,9.68,8.6,7.44,7.57,7.6,7.6,7.6,7.6,12.3,11.2,11.2,11.2,92,88,89,89,212,213,215,215,10.1,9,7.4,8.8,6.7,6.4,5.9,5.2
127509,4,5,,4.77,4.59,4.33,4.16,3.81,3.6,3.33,3.18,7.6,7.6,7.6,7.6,5.2,4.7,4.7,5.2,44,43,42,41,358,357,357,357,5,4.7,4.3,4.2,0.9,1,0.9,1
127567,,,,1.75,2.22,2.32,1.95,0.75,1.22,1.32,0.95,5.2,3.2,5.2,5.2,2.7,5.2,3.6,3.6,297,258,297,300,285,296,261,270,1.5,1.7,1.8,1.6,0.9,1.4,1.4,1.1
127694,4,5,,4.75,4.67,3.41,3.66,3.86,3.69,2.41,2.66,7.6,8.4,8.4,7.6,6.9,2.7,6.3,5.7,201,207,192,190,237,230,236,229,5.3,4.8,3.4,2.9,3.9,0.4,1.9,2.2
127695,1,2,,5.29,5.22,4.96,5.19,4.29,4.22,3.96,4.31,6.3,6.9,6.9,6.9,0,0,0,0,140,137,134,136,0,0,0,0,5.3,5.2,5,5.9,0,0,0,0
127696,1,2,,3.35,4.22,3.77,3.52,2.35,3.23,2.81,2.57,7.6,7.6,7.6,7.6,4.7,5.2,5.7,5.2,215,208,212,210,158,142,142,139,3.3,4.3,3.9,3.7,3.1,3.2,3.7,3.6
127813,,,,1.08,0.76,0.46,0.2,0.08,0,0,0,6.9,3.9,3.9,3.9,3.6,6.3,5.7,5.7,18,315,317,315,319,18,18,15,0.8,0.8,0.5,0.2,0.6,0.4,0.3,0.1
128083,3,4,FAIR,1.42,1.41,1.41,1.43,0.45,0.42,0.42,0.43,9.3,9.3,9.3,9.3,12.3,12.3,12.3,12.3,283,284,284,284,210,210,210,211,1.3,1.3,1.3,1.3,0.8,0.8,0.8,0.8
128357,2,3,,2.53,3.14,2.61,1.78,1.53,2.18,1.77,0.78,5.2,3.9,3.9,3.9,2.7,3.9,3.9,3.6,227.0,342.0,30.0,33.0,334.0,25.0,348.0,353.0,1.7,2.5,2.4,1.5,1.7,2,1.9,0.8
128361,0,1,,0.77,1.14,2.88,3.3,0,0.14,1.93,2.31,5.2,3.2,4.7,5.7,2.4,0,0,3.6,315,275,259,251,333,0,0,220,0.7,1.1,3,3.3,0.4,0,0,1.1
128363,0,1,,1.51,1.34,1.74,2.36,0.59,0.34,0.74,1.36,2.9,2.9,2.9,5.2,2.9,2.9,3.6,3.2,343,312,254,228,21,352,231,236,1.4,1,1.4,1.8,0.9,0.8,1.1,1.5
128365,0,1,,0.68,0.37,0.16,0,0,0,0,0,7.6,8.4,8.4,0,3.2,6.3,6.3,0,72,78,80,0,48,60,60,0,0.7,0.3,0.2,0,0.2,0.3,0.2,0
128366,,,,0.28,0,0.3,1.17,0,0,0,0.17,3.9,0,3.9,4.3,0,0,0,0,55,0,186,188,0,0,0,0,0.3,0,0.3,1.2,0,0,0,0
128533,3,4,,5.61,4.79,3.72,3.69,4.73,3.91,2.72,2.69,6.3,6.3,4.3,4.7,5.2,5.7,5.7,0,333,327,271,265,18,17,337,0,6.3,5.4,2.6,3.7,1.3,0.9,2.6,0
128911,3,4,,5.23,4.55,4.22,3.94,4.01,3.56,3.3,3.01,12.3,11.2,11.2,11.2,6.3,6.9,6.9,6.9,203,204,204,205,106,97,101,103,4.2,3.6,3.3,3,2.7,3.2,2.9,2.6
128959,,,,0.68,0.42,0.27,0.45,0,0,0,0,6.9,6.3,6.3,2.9,3.2,3.2,3.2,2.7,275,276,275,355,347,352,360,20,0.6,0.4,0.2,0.4,0.5,0.2,0.1,0.4
129505,1,2,,3.32,3.49,3.38,3.25,2.34,2.94,2.81,2.29,9.3,9.3,9.3,9.3,11.2,11.2,11.2,11.2,179,179,178,178,215,216,215,215,2.7,3.1,2.9,2.8,1.9,2.1,2,1.9
129661,2,3,poor,3.45,3.08,3.2,2.83,2.47,2.09,2.2,1.85,5.2,5.7,5.7,5.7,7.6,7.6,7.6,7.6,39,40,40,41,135,132,131,131,3.5,3.1,2.8,2.5,1.2,1.4,1.5,1.4
