locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
107631,0,1,,1.53,1.45,1.35,1.29,0.53,0.45,0.35,0.29,8.4,8.4,8.4,11.2,11.2,11.2,11.2,8.4,283.0,283.0,283.0,190.0,193.0,197.0,191.0,283.0,1.3,1.2,1,0.9,0.8,0.7,0.8,0.9
107634,4,5,,5.33,5.05,5.33,5.17,4.33,4.05,4.34,4.21,11.2,11.2,12.3,12.3,0.0,0.0,0.0,0.0,281.0,281.0,281.0,282.0,0.0,0.0,0.0,0.0,4.8,4.5,4.3,4.2,0,0,0,0
107637,5,6,,5.77,5.68,5.67,5.06,4.7,4.62,4.61,4.06,12.3,12.3,12.3,11.2,6.9,13.5,13.5,13.5,281.0,283.0,286.0,289.0,22.0,206.0,208.0,208.0,4.7,4.6,4.6,4.5,0.1,0.1,0.2,0.2
107638,8,11,,11.08,10.73,10.29,9.29,7.76,7.51,7.2,6.5,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,351.0,351.0,351.0,351.0,17.0,17.0,21.0,17.0,7.2,7.2,6.8,6.3,6.7,6.4,6.3,5.1
107640,0,1,,1.55,1.46,1.36,1.3,0.55,0.47,0.36,0.3,8.4,8.4,8.4,8.4,11.2,11.2,11.2,11.2,282.0,282.0,283.0,282.0,190.0,195.0,189.0,188.0,1.3,1.2,1,0.9,0.8,0.6,0.8,0.9
107641,8,11,,10.75,11.25,9.85,9.16,8.29,8.04,7.65,7.22,11.2,11.2,11.2,11.2,12.3,12.3,12.3,6.3,351.0,350.0,350.0,348.0,15.0,21.0,16.0,33.0,8.4,8.1,7.8,7.3,4.1,5.1,3.7,3.4
107642,4,5,,5.46,5.33,5.33,4.84,4.45,4.34,4.33,4.32,12.3,12.3,12.3,11.2,4.7,13.5,4.7,5.2,283.0,283.0,286.0,289.0,360.0,205.0,124.0,123.0,4.4,4.3,4.3,4.3,0.2,0.1,0.3,0.5
10832,,,NONE,13.95,13.8,12.68,11.37,11.67,11.55,10.61,9.52,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,351,351,351,351,17,17,21,17,7.2,7.2,6.8,6.3,6.7,6.4,6.3,5.1
10834,3,5,FAIR,3.74,3.68,3.5,3.25,2.74,2.7,3.25,2.25,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,351,351,351,351,17,17,21,17,7.2,7.2,6.8,6.3,6.7,6.4,6.3,5.1
10837,3,5 ,poor to fair,3.91,3.96,3.77,3.37,3.27,3.31,3.16,2.37,11.2,11.2,11.2,11.2,12.3,11.2,11.2,11.2,352,351,352,351,17,16,17,17,7.6,7.4,7.3,6.6,5.9,5.6,5,4.3
10849,1,2,,1.56,1.54,1.51,1.5,0.6,0.58,0.54,0.5,13.5,13.5,13.5,12.3,11.2,10.2,10.2,10.2,201.0,201.0,201.0,201.0,328.0,328.0,325.0,325.0,1.2,1.3,1.2,1.2,0.9,0.8,0.8,0.8
10850,7,10,,10.88,10.05,9.3,8.87,7.61,7.04,6.51,6.38,11.2,11.2,11.2,11.2,12.3,11.2,11.2,11.2,354,353,353,353,16,16,17,17,7.3,7.1,6.7,6.4,5.8,5.5,5,4.3
109918,1,2,FAIR,1.56,1.44,1.36,1.32,0.56,0.44,0.36,0.32,8.4,8.4,8.4,11.2,11.2,11.2,11.2,8.4,283,283,283,190,193,197,191,283,1.3,1.2,1,0.9,0.8,0.7,0.8,0.9
110352,1,2,,3.89,3.32,3.05,3.08,3.01,2.32,2.05,2.08,10.2,10.2,10.2,10.2,11.2,4.7,5.2,5.2,269,270,273,272,320,122,130,138,3,2.7,2.8,2.9,2,1.6,1.3,1.2
110383,1,2,,3.45,3.09,3.68,3.29,2.67,2.1,2.68,2.29,4.3,4.7,10.2,10.2,11.2,10.2,4.7,4.7,139,144,272,271,320,272,141,139,2.7,2.5,2.6,2.5,2.2,2.4,2.1,1.6
110386,3,4,,3.58,3.45,3.52,3.19,2.79,3.09,3.29,2.19,10.2,10.2,10.2,10.2,4.3,4.3,4.7,4.7,269,271,270,269,148,146,150,142,2.8,3.3,3.3,3,2.5,2.8,2,1.3
110782,7,9,,16.25,15.64,15.98,15.83,13.77,11.17,11.18,11.08,11.2,12.3,12.3,10.2,7.6,7.6,9.3,12.3,256,251,252,334,322,334,325,251,13.9,11.2,10.5,10.5,4.7,7.1,10.2,9.8
110783,14,16,,15.92,14.8,12.83,9.59,12.96,12.04,10.44,8.61,12.3,12.3,12.3,6.9,3.6,4.7,7.6,11.2,285,286,280,266,15,15,15,276,13.2,12.3,10.4,9.8,0.3,0.4,0.2,5.5
110784,0,1,,2.73,2.7,2.55,2.56,1.73,1.75,1.56,1.57,3.6,3.9,3.2,3.2,4.3,4.7,2.9,0,306,318,308,274,15,15,257,0,2.7,2.8,2.1,2.6,0.1,0.3,1.5,0
110785,1,2,,1.61,1.52,0.84,0.24,0.88,0.59,0,0,3.6,3.6,3.6,3.2,0,2.4,12.3,4.3,272,279,281,292,0,285,345,240,2.2,1.6,0.8,0.2,0,0.4,0.1,0.1
110786,0,1,,0.67,0.75,0.94,0.97,0,0,0,0,14.9,13.5,6.3,5.7,3.9,3.9,13.5,12.3,340,340,337,335,320,332,340,340,0.5,0.6,0.6,0.8,0.5,0.5,0.5,0.5
111858,2,3,POOR,1.83,3.09,2.86,2.28,0.83,2.15,1.93,1.28,3.9,4.7,4.7,4.7,3.9,4.7,4.7,4.7,27.0,35.0,37.0,35.0,353.0,352.0,352.0,353.0,2,3.5,3.3,2.4,1.3,2.1,1.9,1.3
112138,1,2,,3.03,2.91,3.66,3.9,2.03,1.91,2.66,2.94,11.2,11.2,4.7,5.2,4.7,14.9,11.2,5.2,218,218,339,339,344,300,219,207,1.7,1.7,2.3,2.6,1.5,1.3,1.6,1.9
112139,6,7,,11.29,10.77,9.78,9.11,10.31,9.84,8.8,8.11,8.4,8.4,7.6,7.6,4.7,4.7,4.7,4.3,53,57,57,53,356,356,356,356,11.5,11.6,9.9,9.1,1.8,1.6,1.4,1.6
112194,3,4,,5.74,5.51,7.18,7.64,4.02,3.86,5.02,5.35,14.9,14.9,14.9,18,10.2,10.2,19.8,13.5,309,309,309,193,210,209,193,310,3.5,3.3,3.2,3.3,2.2,2.2,2.5,3
112657,0,1,,3.14,3.22,3.09,2.47,2.14,2.24,2.09,1.47,4.3,4.7,4.7,4.7,11.2,11.2,11.2,14.9,56,56,53,48,219,219,218,219,3.1,3.3,2.8,1.9,1.1,1,0.9,1.1
112658,3,4,,3.93,4.06,3.53,4.05,2.93,3.15,2.63,3.05,5.7,5.7,5.7,5.2,5.2,5.7,5.7,5.2,32,34,34,342,347,347,345,33,3.9,4.4,3.9,2.9,3,3.7,3.6,2.8
116174,1,2 ,very poor,1.32,1.29,1.2,1.23,0.32,0.29,0.2,0.23,5.7,5.7,5.7,5.2,11.2,11.2,11.2,11.2,317,317,318,316,204,203,203,202,3.1,2.8,2.7,2.6,1.5,1.5,1.4,1.4
116831,,,NONE,1.83,3.09,2.86,2.28,0.83,2.15,1.93,1.28,3.9,4.7,4.7,4.7,3.9,4.7,4.7,4.7,27,35,37,35,353,352,352,353,2,3.5,3.3,2.4,1.3,2.1,1.9,1.3
117583,0,1,,1.64,1.49,1.36,1.23,0.66,0.49,0.36,0.23,8.4,8.4,8.4,6.9,11.2,11.2,16.3,16.3,284.0,284.0,284.0,284.0,195.0,195.0,219.0,219.0,1.6,1.4,1.1,1,0.4,0.4,0.5,0.6
117764,,,,0,0,0,0.14,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0.1,0,0,0,0
117767,,,,0,0,0,0.26,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0.3,0,0,0,0
117770,,,,0.28,0.1,0.42,0.57,0,0,0,0,2.7,3.9,5.2,5.7,4.3,0,0,3.6,66,90,310,308,90,0,0,73,0.3,0.1,0.5,0.6,0.1,0,0,0.5
117826,3,4,,2.16,2.13,1.82,1.78,1.16,1.47,0.82,0.88,3.6,4.3,3.9,3.2,3.6,3.9,3.6,3.2,341,339,344,42,21,19,32,349,1.8,2.8,1.3,1.6,1.1,1.5,1.2,1.2
117864,7,8,,3.18,3.34,3.43,3.15,2.18,2.34,2.43,2.15,8.4,8.4,9.3,10.2,3.9,4.7,5.2,5.2,103,104,106,110,79,318,319,319,3,2.8,2.8,2.9,0.6,1.4,2,2.1
117878,1,2,,1.64,1.72,2.43,3.59,0.66,0.75,1.43,2.83,5.7,5.7,6.3,7.6,2.9,4.7,0,2.7,332,311,304,301,348,348,0,345,1.5,1.5,2.4,4.7,0.6,0.8,0,0.2
117879,1,2,,2.62,2.06,1.63,1.78,1.62,1.06,0.63,0.78,5.7,6.3,6.9,6.9,6.9,9.3,5.7,5.7,57,69,70,65,86,124,27,26,1.9,1.9,1.4,1.5,1.5,0.7,0.6,0.8
118012,1,2,,2.62,1.8,1.23,0.94,1.69,0.84,0.3,0.01,4.7,4.7,4.7,4.3,9.3,6.3,6.3,5.7,218,210,212,213,150,145,142,138,2.8,1.8,1.2,0.9,0.1,0.5,0.5,0.5
118013,1,2,,2.58,2.1,1.79,1.54,1.63,1.15,0.79,0.56,4.7,6.3,5.7,5.7,6.3,4.3,4.3,8.4,214,136,135,135,137,211,209,136,2,1.6,1.2,1.1,1.8,1.5,1,0.8
119182,3,4,,2.98,2.29,1.44,0.48,2.06,1.43,0.44,0,3.9,3.9,3.6,2.7,3.2,7.6,7.6,6.9,308,318,323,323,15,206,208,210,3.3,2.6,1.4,0.4,0.3,0.3,0.3,0.3
119194,1,2,,1.35,1.45,1.55,1.67,0.35,0.45,0.55,0.67,5.2,5.2,5.2,4.7,0,0,0,2.4,70,73,75,77,0,0,0,108,1.4,1.4,1.5,1.6,0,0,0,0.4
119349,2,3,,3.04,3.09,2.95,3,2.49,2.37,1.95,2,11.2,11.2,11.2,11.2,8.4,9.3,9.3,3.6,212,212,211,211,198,190,190,211,2.5,2.4,2.3,2.2,1.3,1.7,1.5,1.5
119412,5,6,,4.59,3.99,3.82,3.44,3.41,3.28,3.1,2.9,11.2,10.2,10.2,10.2,8.4,7.6,7.6,3.6,213,214,216,216,184,184,183,188,3.4,3.3,3.1,3,3.1,2.9,2.7,2.2
119811,1,2,FLAT,0.86,0.85,0.86,0.91,0,0,0,0,8.4,8.4,8.4,11.2,12.3,11.2,11.2,8.4,283,283,283,188,191,196,189,283,1,0.9,0.8,0.7,0.7,0.5,0.7,0.7
119813,,,FLAT,0.88,0.85,0.88,0.92,0,0,0,0,8.4,8.4,8.4,11.2,12.3,11.2,11.2,8.4,283,283,283,188,191,196,189,283,1,0.9,0.8,0.7,0.7,0.5,0.7,0.7
119814,,,very good,6.35,6.28,6.01,5.37,5.31,5.28,5.03,4.49,7.6,7.6,6.9,6.3,10.2,10.2,9.3,9.3,50.0,49.0,50.0,50.0,98.0,98.0,98.0,100.0,8.8,8.4,7.6,6.3,5.2,4.9,4.7,4.9
119985,8,11,,11.08,10.73,10.29,9.29,7.76,7.51,7.2,6.5,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,351.0,351.0,351.0,351.0,17.0,17.0,21.0,17.0,7.2,7.2,6.8,6.3,6.7,6.4,6.3,5.1
119986,8,11,,11.08,10.73,10.29,9.29,7.76,7.51,7.2,6.5,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,351.0,351.0,351.0,351.0,17.0,17.0,21.0,17.0,7.2,7.2,6.8,6.3,6.7,6.4,6.3,5.1
120804,2,3,,5.19,5.48,5.62,5.91,4.21,4.49,4.62,4.91,5.7,6.3,6.3,6.9,9.3,9.3,8.4,8.4,77,78,82,82,353,354,355,355,5.3,5.5,5.6,5.9,2.1,1.9,1.7,1.5
120805,2,3,,5.12,5.51,4.39,5.91,4.13,4.51,3.39,4.91,5.7,6.3,7.6,6.9,9.3,9.3,6.3,8.4,77,78,102,83,352,353,56,355,5.2,5.5,4.4,5.9,2.1,1.9,3.9,1.6
121124,,,flat,0.42,0.41,0.4,0.38,0,0,0,0,7.6,7.6,7.6,7.6,9.3,11.2,11.2,11.2,105,105,105,105,45,105,105,105,0.4,0.4,0.4,0.4,0.1,0.1,0.1,0.1
121281,1,2 ,very poor,2.5,2.36,2.14,1.86,1.54,1.36,1.14,0.86,6.9,6.9,6.9,6.9,4.7,4.3,4.3,3.9,51.0,52.0,52.0,53.0,350.0,351.0,353.0,354.0,4.5,4,3.7,3.5,1.5,1.1,1,0.9
121282,1,3 ,poor,2.6,2.41,2.17,1.9,1.64,1.43,1.17,0.9,6.9,6.9,6.9,6.9,4.7,4.3,4.3,3.9,51.0,52.0,52.0,53.0,350.0,351.0,353.0,354.0,4.5,4,3.7,3.5,1.5,1.1,1,0.9
122151,2,3,,2.08,2.21,2.31,2.42,1.09,1.22,1.32,1.42,6.3,6.3,6.3,16.3,13.5,13.5,13.5,6.3,86,82,87,150,209,209,209,84,1.3,1.5,1.4,1.4,1.2,1.2,1.2,1.2
122204,12,15,,18.09,15.9,14.48,13.85,16.57,12.72,10.14,11.55,10.2,9.3,11.2,11.2,12.3,11.2,9.3,11.2,76,81,38,55,356,21,81,357,18,12.9,9.3,11.5,5.1,7.2,8.8,4.5
122205,2,3,,11.76,9.91,9.05,8.49,10.91,8.91,8.05,7.49,10.2,9.3,9.3,8.4,9.3,8.4,8.4,8.4,39,39,39,39,353,353,353,353,10.9,9.9,9.1,8.5,4.3,3.7,3.5,3.4
122367,4,7 ,good,1.32,1.34,1.31,1.23,0.32,0.34,0.31,0.23,11.2,11.2,11.2,11.2,5.2,4.3,4.7,4.7,212,212,211,211,117,108,114,120,1.4,1.4,1.4,1.4,1,1,1,0.9
122374,4,5,,4.43,4.09,3.83,3.62,3.8,3.13,3.13,2.98,11.2,11.2,11.2,11.2,4.3,4.7,5.2,5.7,266,266,266,267,268,261,262,264,3.9,3.6,3.2,3,2.9,3.3,3,2.5
125185,1,2,,2.6,2.76,2.42,2.46,1.83,1.76,1.46,1.68,4.7,4.3,3.6,4.3,4.3,3.9,3.6,3.6,337,340,61,58,25,27,349,351,3.4,1.9,1.6,3.1,2,1.5,1.3,1
125280,,,,0.33,0.14,0.1,0,0,0,0,0,3.9,3.9,3.9,0,0,0,0,0,305,307,315,0,0,0,0,0,0.3,0.2,0.1,0,0,0,0,0
125307,0,1,,1.23,0.9,0.55,0.62,0.3,0,0,0,3.2,3.2,4.7,2.4,3.2,5.7,3.2,4.3,25,24,90,31,350,94,35,86,0.9,0.6,0.5,0.5,0.9,0.5,0.2,0.4
125493,2,3,,4.68,4.71,4.39,4.05,3.68,3.71,3.39,3.05,6.3,6.3,6.3,6.3,9.3,9.3,9.3,8.4,66,67,67,66,75,75,75,72,4.7,4.7,4.4,4,1.5,1.4,1.4,1.4
125737,3,4,,4.31,3.94,4.11,4.6,3.32,2.94,3.11,3.64,6.3,6.3,6.3,5.7,9.3,8.4,8.4,8.4,68,69,72,71,70,72,72,75,4.4,3.9,4.1,4.8,1.8,1.8,1.7,1.5
125738,2,3,,3.94,3.52,3.93,4.31,2.95,2.52,2.93,3.33,6.3,6.3,6.3,6.3,8.4,8.4,8.4,8.4,67,66,68,68,70,70,72,75,4,3.5,3.9,4.4,1.8,1.9,1.7,1.4
126153,2,3,poor to fair,3.52,5.4,5.7,4.79,2.52,4.4,4.83,3.94,3.9,5.2,5.7,6.3,9.3,4.7,3.9,3.9,50,51,54,58,113,356,354,357,3.5,5.4,6.5,5.6,1,1.4,1.2,1
126155,0,1,,3.69,4.93,6.09,5.7,2.69,3.93,5.15,4.8,3.9,5.2,5.7,6.3,5.7,6.9,3.9,3.9,47,48,54,61,216,204,355,357,3,4.9,6.5,6.3,1.8,1.3,1.1,0.9
126935,,,,2.87,3.52,3.41,3.48,2.02,2.63,2.41,2.48,3.6,5.2,3.9,3.9,4.7,3.9,5.7,5.2,329,268,329,331,272,345,267,270,2.7,2.4,2.3,2.6,1.7,2.1,2.3,1.9
126936,,,,0,0,0.21,0.31,0,0,0,0,0,0,6.9,7.6,0,0,0,0,0,0,256,256,0,0,0,0,0,0,0.3,0.4,0,0,0,0
127229,9,10,,13.22,13.92,12.61,11.34,9.77,10.28,10.24,9.12,13.5,13.5,12.3,12.3,6.9,3.2,3.6,4.3,212,211,211,212,86,112,124,120,9.8,10.6,10.3,9.1,1.1,1.1,1.5,3.8
127509,8,10,,9.21,9.49,9.31,8.45,6.86,8.24,7.75,7.45,11.2,10.2,10.2,6.9,6.3,6.9,6.9,9.3,49,42,41,324,334,332,329,41,6.9,8.2,7.7,7.8,6.3,6.4,7.2,7
127567,,,,1.61,1.46,1.95,2.51,0.61,0.46,0.95,1.56,4.7,4.7,5.2,3.9,2.4,0,3.6,5.7,292,285,293,282,255,0,269,289,1.6,1.5,1.6,2.3,0.2,0,1.1,1.3
127694,0,1,,0.98,1.09,1.12,1.11,0.23,0.28,0.12,0.18,10.2,10.2,6.3,6.3,6.3,6.3,10.2,9.3,166,168,313,312,315,316,166,168,1.1,1.1,0.9,1.1,0.7,0.7,0.6,0.2
127695,1,1,,2.85,2.82,2.77,3.14,1.93,1.88,1.89,2.24,5.2,5.2,5.7,5.7,3.2,3.2,3.6,3.6,72,69,68,66,340,345,342,342,3.1,3,3.1,3.5,1.1,1,1.3,1.2
127696,2,3,,4.52,5.2,5.82,5.98,3.62,4.2,4.88,5.05,5.7,5.7,5.7,6.9,5.7,5.7,5.7,6.3,34,33,33,29,355,354,353,349,5.1,5.2,6.2,6.4,2.9,3.1,4.5,6
127813,,,,1.08,1.51,1.47,1.31,0.08,0.66,0.47,0.31,4.7,3.6,4.3,4.3,2.4,6.3,2.4,2.7,307,283,288,308,285,360,277,268,0.9,1.8,1.4,1,0.4,0.1,0.4,0.7
128083,2,3,POOR TO FAIR,1.47,1.34,1.17,1.14,0.48,0.34,0.17,0.14,8.4,9.3,9.3,9.3,4.3,11.2,11.2,11.2,284.0,284.0,284.0,284.0,281.0,194.0,193.0,192.0,1.3,1.1,1,0.9,0.9,0.9,0.9,0.9
128357,2,3,,2.81,2.98,2.29,1.44,1.88,2.06,1.43,0.44,4.3,3.9,3.9,3.6,3.9,3.2,7.6,7.6,276.0,308.0,318.0,323.0,327.0,15.0,206.0,208.0,3,3.3,2.6,1.4,2.1,0.3,0.3,0.3
128361,1,2,,2.46,2.6,2.81,2.52,1.52,1.6,1.92,1.61,5.2,5.2,5.7,5.7,0,0,0,0,285,282,289,290,0,0,0,0,2.6,2.6,3.1,2.8,0,0,0,0
128363,,,,0.4,0.37,0.6,1.07,0,0,0,0.41,5.7,2.9,2.4,2.9,0,5.7,4.3,2.7,212,249,288,327,0,212,233,15,0.4,0.3,0.4,1.6,0,0.2,0.4,0.3
128365,,,,0.08,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
128366,,,,0.23,0.3,0.3,0,0,0,0,0,2.4,2.4,2.4,0,3.9,0,2.4,0,226,276,285,0,195,0,255,0,0.3,0.3,0.3,0,0.1,0,0.1,0
128533,1,2,,2.39,2.28,3.82,4.88,1.43,1.28,2.83,4.07,4.3,4.3,4.3,5.7,5.2,4.7,5.2,3.9,321,324,306,324,252,258,15,18,2.1,2,3.8,6,1.3,1.1,0.2,0.9
128911,6,7,,9.91,8.09,7.16,5.92,7.32,6.55,5.81,4.75,13.5,12.3,12.3,12.3,6.9,3.6,3.6,3.6,200,200,200,200,100,97,59,60,7.5,6.8,5.8,4.8,0.9,1.6,1.2,2.6
128959,,,,0.66,0.44,0.26,0.38,0,0,0,0,6.9,6.9,6.3,4.3,0,0,0,3.9,276,276,276,353,0,0,0,15,0.7,0.4,0.3,0.4,0,0,0,0.2
129505,2,3,,3.99,4.35,4.11,4.07,2.88,3.2,3.22,3.09,8.4,9.3,9.3,9.3,12.3,12.3,11.2,11.2,179,182,181,180,209,208,207,203,2.9,3.2,3.2,3.1,2.5,2.6,2.5,2.6
129661,2,3,poor,2.47,3.82,3.56,2.93,1.47,2.86,2.65,1.94,3.9,4.7,5.2,5.2,10.2,9.3,9.3,9.3,31,35,38,39,115,114,113,112,2.2,4,3.9,2.8,0.8,0.8,0.7,0.7
129680,5,6,,5.34,6.73,7.07,5.22,4.34,5.77,6.13,4.22,5.7,6.3,6.3,6.3,13.5,12.3,12.3,6.3,56,60,63,53,307,307,306,65,5.3,7,7.5,5.1,3.1,3,2.8,4.2
