locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
18822,4,5,,3.89,5.19,5.54,5.75,2.89,4.19,4.65,4.79,6.3,5.7,6.3,6.3,3.9,4.3,3.9,0,108,86,97,98,45,359,360,0,2.7,5.2,6.3,6,2.1,0.5,0.2,0
103685,3,4,FAIR,3.17,3.21,2.92,2.38,2.17,2.68,1.96,1.38,14.9,9.3,11.2,13.5,6.3,13.5,11.2,6.9,282,280,281,283,282,285,200,279,2.9,3.8,3.9,2.7,1.4,1.7,0.2,1.6
103685,3,4,FAIR,3.17,3.21,2.92,2.38,2.17,2.68,1.96,1.38,14.9,9.3,11.2,13.5,6.3,13.5,11.2,6.9,282,280,281,283,282,285,200,279,2.9,3.8,3.9,2.7,1.4,1.7,0.2,1.6
106914,1,2,POOR,0.24,0.51,0.46,0.36,0,0,0,0,5.2,5.2,5.7,6.3,7.6,7.6,6.3,5.7,313.0,332.0,342.0,20.0,201.0,203.0,21.0,353.0,4.9,3.5,2.3,1.6,1.7,1.4,1.9,1.5
106919,1,2,VERY POOR,0.3,0.32,0.3,0.24,0,0,0,0,4.3,4.3,5.2,3.2,4.7,4.7,5.7,5.7,302,310,342,271,20,350,20,355,4.1,2.4,1.9,1.9,0.8,2.2,1.3,0.6
106923,,,NONE,1.69,1.22,0.87,0.65,0.83,0.32,0,0,6.3,4.3,6.3,6.3,3.6,6.3,3.6,10.2,216,338,219,218,328,217,344,108,3,2.3,1.4,1.1,2.8,2,0.9,0.5
107410,2,3,,3.35,3.39,3.3,3.83,2.35,2.39,2.3,2.87,6.3,6.9,6.9,7.6,10.2,10.2,10.2,10.2,71.0,72.0,73.0,78.0,102.0,103.0,106.0,105.0,2.9,3.1,3.3,4,2.7,2.6,2.3,1.8
107411,6,7,,6.88,6.79,6.51,6.63,5.88,5.79,6.35,6.45,10.2,10.2,10.2,6.3,0.0,0.0,3.9,10.2,223.0,223.0,223.0,257.0,0.0,0.0,273.0,219.0,6.8,6.7,6.3,6.4,0,0,2.3,5.2
107413,5,6,,6.5,5.66,5.52,5.3,5.29,5.07,4.94,4.3,12.3,11.2,11.2,11.2,0.0,2.9,0.0,0.0,226.0,224.0,223.0,223.0,0.0,195.0,0.0,0.0,5.3,5.1,4.9,4.7,0,0.2,0,0
107422,2,3,,3.4,3.16,3.12,4.01,2.4,2.16,2.12,3.01,5.2,5.7,5.2,5.2,12.3,12.3,12.3,11.2,65.0,67.0,71.0,73.0,189.0,191.0,192.0,192.0,3.3,3.2,3.1,4,2.3,2,1.7,1.6
107423,5,6,,5.48,5.52,5.44,5.37,4.51,4.54,4.44,4.37,5.7,5.7,5.7,6.9,11.2,11.2,11.2,11.2,133.0,135.0,138.0,143.0,208.0,208.0,208.0,208.0,5.6,5.6,5.4,5.4,3.3,3,2.8,2.6
107563,,,,0.07,0.16,0.21,0.23,0,0,0,0,11.2,11.2,10.2,10.2,0,3.9,0,0,124,123,124,123,0,15,0,0,0.1,0.1,0.2,0.2,0,0.1,0,0
107628,4,5,,5.46,4.79,4.23,3.41,5.17,3.82,3.23,2.41,5.2,5.7,9.3,8.4,9.3,9.3,5.7,3.9,50.0,49.0,212.0,219.0,206.0,209.0,54.0,166.0,5.3,4.6,4,3.4,5.2,4.4,3.2,2.9
107630,4,5,,5.11,5.03,5.19,6.02,3.57,3.52,3.64,4.22,16.3,14.9,14.9,13.5,13.5,12.3,12.3,18.0,211.0,211.0,212.0,212.0,346.0,346.0,345.0,342.0,2.5,2.8,3,3,2.3,2.1,2.1,2.2
107631,3,4,,4.28,3.87,4.44,3.43,3,3.19,3.61,2.45,14.9,9.3,12.3,12.3,6.3,13.5,12.3,6.9,283.0,280.0,282.0,283.0,282.0,285.0,204.0,279.0,2.8,3.5,3.8,2.7,1.4,2,0.3,1.5
107634,10,14,,16.66,13.88,11.84,9.51,12.31,10.25,8.74,7.73,13.5,13.5,13.5,12.3,5.2,4.7,4.7,4.3,302.0,303.0,302.0,303.0,21.0,25.0,24.0,21.0,12.8,10.5,8.9,7.7,1.9,2,1.4,1.1
107637,13,18,,21.49,17.97,16.07,13.18,15.04,13.21,11.77,10.52,14.9,13.5,13.5,12.3,5.7,5.2,5.7,5.7,329.0,327.0,325.0,323.0,26.0,27.0,29.0,28.0,14.7,13.5,12,10.5,3.5,3.3,3.4,3.4
107638,7,9,,9.05,8.94,7.76,7.98,7.25,6.92,6.21,5.58,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,39.0,40.0,39.0,30.0,345.0,321.0,338.0,339.0,7.5,7,6.2,5.5,5.6,4.1,4.4,4.9
107640,3,4,,4.39,3.78,4.15,3.83,3.08,2.88,3.21,2.72,14.9,9.3,11.2,13.5,6.3,13.5,11.2,6.9,282.0,280.0,281.0,283.0,282.0,285.0,200.0,279.0,2.9,3.8,3.9,2.7,1.4,1.7,0.2,1.6
107641,6,9,,10.11,8.78,6.9,6.58,7.07,6.15,4.83,4.61,12.3,12.3,11.2,11.2,9.3,9.3,8.4,8.4,325.0,322.0,338.0,338.0,35.0,31.0,93.0,96.0,6.1,4.9,4.4,4.2,5.8,4.8,3.9,3.7
107642,14,19,,20.97,19.28,16.25,14.57,14.68,13.5,11.83,10.48,14.9,14.9,13.5,13.5,5.7,6.3,6.3,6.3,330.0,329.0,328.0,326.0,353.0,353.0,29.0,353.0,14.3,13,12,10.6,3.6,3.6,3.8,4
10832,,,,10.57,8.9,8.56,8.3,8.84,7.45,7.16,6.95,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,40,42,42,31,345,321,339,340,7.6,7.1,6.4,5.5,5.6,4.1,4.4,4.8
10834,,,,5.99,6,5.07,4.57,5.01,5.4,4.07,4.25,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,40,42,42,31,345,321,339,340,7.6,7.1,6.4,5.5,5.6,4.1,4.4,4.8
10837,3,5 ,poor to fair,3.02,2.85,2.56,2.53,2.03,1.85,1.56,1.53,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,41,41,42,29,346,322,337,339,7.4,6.6,6,4.9,5.3,4.4,4.6,3.8
10849,1,2,,1.8,1.71,1.54,1.51,0.84,0.71,0.56,0.53,11.2,11.2,11.2,11.2,12.3,11.2,11.2,11.2,325.0,325.0,325.0,325.0,187.0,188.0,188.0,187.0,1.6,1.4,1.2,1.1,0.8,0.7,0.7,0.7
10850,6,8,,8.3,8.25,6.96,6.83,6.28,5.8,5.16,4.91,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,32.0,32.0,31.0,30.0,350.0,337.0,337.0,339.0,6.5,5.9,5.2,5,4.9,5,4.4,4
109918,2,3,FAIR,2.74,3.23,3.29,3.56,1.74,2.23,3.1,3.15,14.9,9.3,12.3,12.3,6.3,13.5,12.3,6.9,283.0,280.0,282.0,283.0,282.0,285.0,204.0,279.0,2.8,3.5,3.8,2.7,1.4,2,0.3,1.5
110352,0,1,,5.43,4.9,6.23,8.23,3.8,3.43,4.36,5.76,12.3,13.5,11.2,14.9,14.9,11.2,14.9,11.2,328,349,342,275,347,325,278,344,2.8,2.8,3.5,5,2.5,2.4,3.1,3.2
110383,5,6,,5.63,5.52,7.26,7.91,3.94,3.86,5.08,5.54,11.2,11.2,11.2,13.5,13.5,9.3,14.9,11.2,328,338,342,276,347,283,276,345,3.3,3.8,3.8,5.3,2.9,2.2,3.7,3.4
110386,4,5,,4.91,6.4,9.24,9.64,3.44,4.48,6.47,6.85,11.2,16.3,14.9,13.5,9.3,9.3,11.2,10.2,327,277,275,273,272,272,343,346,2.6,3.1,5.8,7.1,2.4,2.4,3,2.6
110782,2,3,,7.44,7.77,9.04,9.24,5.44,6.76,8.08,8.29,8.4,8.4,8.4,8.4,9.3,9.3,9.3,8.4,345,342,339,335,20,20,20,20,5.4,6.8,9.5,9.8,3.9,4.2,4.3,3.8
110783,6,7,,9.68,8.27,7.15,6.67,7.75,6.91,6.15,6.14,8.4,8.4,7.6,7.6,13.5,12.3,12.3,11.2,334,334,336,335,278,277,277,276,7.7,6.9,6.1,6.1,5,4.4,4,3.5
110784,,,,2.04,2.36,3.11,2.71,1.04,1.36,2.11,1.96,3.6,3.9,4.3,4.7,3.6,3.9,3.9,4.7,24,25,26,33,352,351,349,353,1.5,1.8,2.3,3.6,1.4,1.6,2.1,2.5
110785,5,6,,3.73,5.61,5.79,5.31,2.73,4.63,4.8,4.31,4.7,5.7,6.3,7.6,4.3,5.2,5.7,6.3,334,336,335,337,24,19,17,17,3.7,5.7,5.9,5.3,1.6,1.9,1.5,1.3
110786,4,5,,3.65,6.65,8.06,8.16,2.65,5.65,7.06,7.17,4.7,6.3,7.6,7.6,3.9,9.3,8.4,8.4,328,324,332,331,21,351,17,17,3.6,6.7,8.1,8.3,1.2,1.8,2.2,2.4
111858,1,2,POOR,0.38,0.75,0.7,0.59,0,0,0.03,0,5.2,5.2,5.7,6.3,7.6,7.6,6.3,5.7,313,332,342,20,201,203,21,353,4.9,3.5,2.3,1.6,1.7,1.4,1.9,1.5
112138,0,1,,2.87,2.6,2.78,2.8,1.87,1.6,1.9,1.89,5.2,4.7,4.7,5.2,11.2,12.3,4.7,12.3,341,344,339,341,215,211,21,212,2.1,1.7,2.2,2.2,1.3,1.5,1.2,1.6
112139,7,8,,11.47,11.24,10.52,11.2,10.47,10.27,9.52,10.2,8.4,8.4,8.4,8.4,4.7,4.7,4.7,4.7,54,58,58,54,357,357,357,357,11.5,11.7,10.5,11.2,1.6,1.4,1.2,1.5
112194,1,2,,3.65,3.63,3.12,3.82,2.69,2.63,2.18,2.86,6.3,6.3,6.3,6.3,12.3,12.3,12.3,14.9,168,168,167,165,310,310,310,309,2.2,2.1,2,2,1.7,1.6,1.5,1.8
112657,0,1,,1.37,1.44,1.49,1.73,0.41,0.44,0.49,0.73,11.2,11.2,12.3,12.3,13.5,13.5,2.4,2.7,216,216,213,212,208,207,15,342,1.2,1.2,1.5,1.4,0.7,0.8,0.1,0.9
112658,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116174,1,2 ,very poor,1.35,1.26,1.23,1.28,0.35,0.26,0.23,0.28,12.3,12.3,12.3,11.2,4.7,16.3,16.3,18,296,296,297,297,319,298,301,291,3,2.8,2.6,2.3,1,1,1.1,1.6
116831,,,NONE,0.38,0.75,0.7,0.59,0,0,0.03,0,5.2,5.2,5.7,6.3,7.6,7.6,6.3,5.7,313.0,332.0,342.0,20.0,201.0,203.0,21.0,353.0,4.9,3.5,2.3,1.6,1.7,1.4,1.9,1.5
117583,4,6,,5.52,5.84,5.51,5.51,4.46,4.09,3.86,4.61,12.3,12.3,12.3,9.3,11.2,14.9,14.9,12.3,285.0,283.0,283.0,282.0,210.0,286.0,286.0,212.0,4.5,3.5,3.4,6.1,0.5,2.7,2.3,0.3
117764,5,6,,4.09,4.7,3.37,2.63,3.09,3.78,2.51,1.63,6.9,7.6,9.3,9.3,0,7.6,3.2,3.2,217,223,227,231,0,165,319,330,4.1,5.1,3.9,2.2,0,0.3,2.1,1.4
117767,4,5,,6.08,6.66,5,3.47,5.08,5.86,4.05,2.47,5.7,7.6,7.6,7.6,7.6,6.9,0,2.9,264,258,262,280,173,176,0,21,6.1,8.3,5.3,3.5,0.8,0.5,0,0.6
117770,7,8,,9.06,8.29,7.08,7.24,8.12,7.33,6.08,6.27,7.6,7.6,6.9,6.9,0,0,0,0,246,259,261,267,0,0,0,0,9.6,8.6,7.1,7.5,0,0,0,0
117826,1,2,,3.12,2.93,2,1.56,2.12,2.06,1,0.56,6.3,3.9,6.9,6.9,2.4,6.9,3.6,3.2,136,285,129,132,271,130,312,320,2.9,3.3,1.8,1.6,1,1.7,0.9,0.2
117864,4,5,,5.32,4.25,3.26,3.97,4.49,3.25,2.3,2.97,6.3,6.3,8.4,8.4,7.6,7.6,5.7,3.9,217,218,287,285,283,287,216,298,6.4,4.3,3.4,2.6,2,2.3,2.9,2.5
117878,9,10,,6.57,8.59,9.87,11.65,5.57,7.66,8.87,10.66,8.4,7.6,8.4,8.4,5.7,8.4,7.6,7.6,241,314,313,311,310,239,242,237,6.6,9.2,9.9,11.8,4.6,4.6,3.3,1.5
117879,0,1,,4.02,3.3,2.43,2.34,3.1,2.3,1.43,1.34,8.4,8.4,7.6,7.6,2.4,0,6.9,2.4,247,248,249,257,285,0,144,311,4.4,3.3,2.4,1.6,0.1,0,0.2,1.1
118012,,,,1.64,1.36,1.12,1.01,0.64,0.48,0.12,0.01,3.2,3.6,3.6,2.9,3.2,3.2,0,0,34,48,59,72,354,354,0,0,1.4,1.5,1.1,1,0.8,0.3,0,0
118013,,,,2.34,2.09,2.23,3.47,1.34,1.09,1.23,2.51,4.3,3.9,3.9,4.3,3.2,3.2,0,0,58,63,72,92,358,360,0,0,2.3,2.1,2.2,3.6,0.3,0.1,0,0
119182,2,3,,3.71,3.54,3.22,3.48,2.71,2.6,2.22,2.54,9.3,9.3,8.4,3.9,0,3.6,3.6,8.4,210,206,206,315,0,32,345,206,3.7,2.8,2.3,3.7,0,1.9,1.6,1.8
119194,7,8,,7.67,8.57,7.14,5.2,6.77,7.73,6.14,4.2,6.3,8.4,8.4,8.4,3.9,5.7,8.4,7.6,323,333,340,346,18,21,19,20,8.5,10.2,7.1,5.2,1.1,2,2.9,2.8
119349,2,3,,3.7,3.51,2.84,2.71,2.86,2.7,1.84,1.71,12.3,12.3,11.2,11.2,7.6,7.6,7.6,6.9,210,209,213,213,195,195,193,194,2.9,2.7,2.3,2,1.3,1.2,1.7,1.8
119412,3,4,,5.05,4.36,3.86,3.62,4.06,3.18,2.86,2.64,10.2,9.3,9.3,4.3,14.9,10.2,3.6,8.4,195,182,197,181,308,216,175,203,4.5,3.2,3.7,3.7,1.5,2.6,1.7,2.8
119811,1,2,POOR,0.69,0.8,0.72,0.56,0,0,0,0,6.9,8.4,11.2,12.3,12.3,16.3,5.2,6.9,282,278,282,284,282,282,255,281,1.2,2.6,2.1,1.3,1,0.6,0.6,1
119813,,,FLAT,0.9,1,0.88,0.62,0,0.15,0,0,6.9,8.4,11.2,12.3,12.3,16.3,5.2,6.9,282.0,278.0,282.0,284.0,282.0,282.0,255.0,281.0,1.2,2.6,2.1,1.3,1,0.6,0.6,1
119814,,,very good,2.93,2.39,1.93,1.55,1.96,1.39,0.95,0.55,10.2,5.7,6.3,7.6,5.7,10.2,10.2,5.7,97.0,45.0,44.0,50.0,40.0,99.0,97.0,350.0,4.6,5,6.3,8.8,3.9,3.5,2.9,2.4
119985,7,9,,9.05,8.94,7.76,7.98,7.25,6.92,6.21,5.58,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,39.0,40.0,39.0,30.0,345.0,321.0,338.0,339.0,7.5,7,6.2,5.5,5.6,4.1,4.4,4.9
119986,7,9,,9.05,8.94,7.76,7.98,7.25,6.92,6.21,5.58,8.4,8.4,8.4,10.2,8.4,12.3,11.2,11.2,39.0,40.0,39.0,30.0,345.0,321.0,338.0,339.0,7.5,7,6.2,5.5,5.6,4.1,4.4,4.9
120804,2,3,,5.15,4.98,6,5.89,4.26,3.99,5,4.89,9.3,6.3,8.4,8.4,6.3,8.4,11.2,10.2,87,65,74,70,55,89,332,331,4.3,5,6,5.9,4.1,3.6,2.1,2
120805,2,3,,5.1,5.28,5.92,5.67,4.1,4.38,4.92,4.67,9.3,8.4,8.4,8.4,5.2,6.3,11.2,10.2,85,88,74,71,45,55,332,331,4.8,4.4,5.9,5.7,3.3,4.2,2.2,2.1
121124,,,flat,0.15,0.15,0.14,0.14,0,0,0,0,6.9,6.9,6.9,6.9,0,16.3,0,11.2,105,105,105,105,0,45,0,105,0.2,0.1,0.1,0.1,0,0.1,0,0.1
121281,1,2 ,very poor,1.42,1.28,1.19,1.17,0.42,0.28,0.19,0.17,4.3,4.7,5.2,5.7,4.7,5.7,8.4,6.3,331.0,330.0,338.0,328.0,29.0,25.0,51.0,29.0,2.7,3.8,3.8,4.1,2.6,2,1.8,3.6
121282,1,3 ,poor,1.64,1.45,1.32,1.26,0.64,0.45,0.32,0.26,4.3,4.7,5.2,5.7,4.7,5.7,8.4,6.3,331.0,330.0,338.0,328.0,29.0,25.0,51.0,29.0,2.7,3.8,3.8,4.1,2.6,2,1.8,3.6
122151,2,3,,2.35,2.52,2.72,2.88,1.37,1.52,1.72,1.98,8.4,8.4,6.3,6.3,11.2,5.7,8.4,8.4,147,146,94,92,195,89,142,139,1.5,1.4,1.8,2.5,1.2,1.2,1.3,1.2
122204,2,3,,9.02,7.92,5.54,4.59,8.19,7.52,4.54,3.42,8.4,8.4,6.3,5.7,7.6,7.6,6.9,12.3,293,287,264,251,246,240,233,25,10.8,8.1,5.5,3.4,6.6,6.5,3,2.9
122205,2,3,,7.61,9.31,9.93,10.94,6.61,8.31,8.93,9.94,7.6,7.6,7.6,8.4,6.9,6.9,8.4,7.6,39,37,35,35,354,354,354,353,7.6,9.3,9.9,10.9,2.6,3.4,5.9,7
122367,4,7 ,good,1.32,1.31,1.3,1.26,0.34,0.34,0.31,0.26,11.2,11.2,11.2,11.2,5.7,6.3,6.3,4.7,209.0,210.0,208.0,208.0,118.0,174.0,175.0,122.0,1.1,1.1,1.1,1,0.8,0.7,0.7,0.7
122374,4,5,,5.96,4.6,3.96,3.7,4.17,3.45,3.09,2.7,13.5,12.3,4.7,4.3,4.7,4.7,12.3,11.2,276,276,330,305,337,334,275,273,4.3,3.4,3.1,3.7,3.5,3.1,2.9,2.7
125185,,,,0.81,2.26,2.68,2.17,0,1.26,1.8,1.36,2.9,3.9,3.9,3.9,0,0,0,0,220,227,233,232,0,0,0,0,0.8,2.3,3.1,2.7,0,0,0,0
125280,,,,0.13,0,0.92,1.47,0,0,0,0.47,2.4,0,3.6,2.9,0,0,2.4,3.2,75,0,230,41,0,0,201,358,0.1,0,0.9,1.4,0,0,0.3,0.4
125307,1,2,,1.92,2.48,2.75,2.57,0.92,1.48,1.81,1.68,3.9,4.3,4.7,4.3,0,0,2.9,0,157,164,169,189,0,0,249,0,1.9,2.5,2.8,2.9,0,0,0.9,0
125493,2,3,,4.99,4.5,4.34,4.11,4.03,3.5,3.34,3.11,6.3,6.3,6.3,6.3,9.3,9.3,9.3,9.3,69,69,68,63,60,67,68,73,5.2,4.5,4.3,4.1,1.2,1.9,1.9,2.3
125737,3,4,,3.88,3.82,4.61,4.69,2.88,2.84,3.61,3.69,5.2,5.2,8.4,8.4,9.3,8.4,10.2,10.2,67,67,69,68,72,72,340,339,3.9,3.9,4.6,4.7,3.1,3,1.4,1.3
125738,2,3,,3.48,3.62,4.37,3.67,2.48,3.44,3.37,2.67,4.7,5.2,8.4,8.4,9.3,9.3,11.2,5.2,64,64,67,60,71,71,340,77,3.5,3.5,4.4,3.7,3.1,3,1.4,2.7
126153,1,2,very poor,3.25,3.23,2.33,1.2,2.25,2.34,1.33,0.2,6.3,4.3,6.3,6.3,3.6,6.3,4.3,10.2,222,340,220,217,326,221,24,106,3.3,2.4,1.3,0.9,2.2,1.9,1.3,0.5
126155,0,1,,3.37,2.75,2.19,1.32,2.37,1.81,1.24,0.32,5.2,3.9,4.3,4.3,3.6,3.9,3.9,10.2,238,27,33,34,319,346,352,104,2.9,1.9,1.8,1.1,1.5,1.6,1,0.6
126935,0,1,,4.91,4.86,4.38,4.38,3.97,3.87,3.38,3.42,5.2,5.2,5.2,5.2,9.3,9.3,2.7,3.9,276,283,291,285,189,190,15,350,5.2,4.9,4.4,4.6,0.7,0.6,0.4,1.5
126936,1,2,,4.7,3.33,2.86,2.1,3.75,2.4,1.89,1.1,6.3,6.3,6.9,9.3,9.3,9.3,9.3,4.7,244,255,253,244,201,215,220,40,4.9,3.6,2.2,1.8,1.6,2.9,2,1
127229,9,11,,13.99,14.2,13.79,12.95,11.31,11.45,10.25,9.07,12.3,12.3,12.3,12.3,5.2,4.7,5.2,5.7,213,212,213,211,130,127,132,109,11.3,11.5,10.2,9.1,3,4,4.1,6.7
127509,2,3,,2.54,2.58,2.83,3.45,1.62,1.6,1.83,2.45,9.3,9.3,9.3,8.4,0,0,0,3.2,44,43,43,42,0,0,0,357,2.7,2.6,2.8,3.5,0,0,0,0.5
127567,3,4,,7.33,4.65,3.47,4.19,6.33,4.39,2.47,3.19,6.9,6.9,7.6,4.7,7.6,7.6,4.3,6.9,310,300,26,294,26,27,280,23,7.3,4.4,3.5,4.2,3.6,4.2,2.4,2
127694,3,4,,4.83,5.04,4.98,4.35,3.88,4.04,4.05,3.35,6.3,6.3,6.9,6.3,0,0,0,0,224,224,222,228,0,0,0,0,5.1,5.1,5.4,4.3,0,0,0,0
127695,,,,0.35,1.45,2.17,2.26,0,0.79,1.19,1.26,2.4,3.6,4.3,5.2,0,0,0,6.3,248,169,160,158,0,0,0,136,0.3,2.2,2.2,1.7,0,0,0,1.5
127696,0,1,,5.43,5.4,5.15,5.2,4.48,4.47,4.15,4.29,5.7,5.7,5.7,5.7,0,0,0,0,232,225,215,218,0,0,0,0,5.7,5.8,5.1,5.7,0,0,0,0
127813,,,,6.5,5.91,5.06,5.99,5.53,4.91,4.06,5.02,6.3,6.3,5.7,5.7,7.6,8.4,8.4,8.4,325,317,311,314,17,360,19,20,6.7,5.9,5.1,6.2,1.8,2.7,2.2,2.4
128083,3,5,FAIR,2.63,3.02,3.68,4.14,1.63,2.02,2.83,3.2,12.3,6.9,9.3,12.3,14.9,12.3,12.3,12.3,283,280,280,280,284,284,206,208,2.1,2.5,4.7,4.3,1.4,1.9,0.4,0.4
128357,3,4,,4.78,3.71,3.54,3.22,3.87,2.71,2.6,2.22,9.3,9.3,9.3,8.4,0.0,0.0,3.6,3.6,221.0,210.0,206.0,206.0,0.0,0.0,32.0,345.0,5.2,3.7,2.8,2.3,0,0,1.9,1.6
128361,,,,0,0,0.1,0.33,0,0,0,0,0,0,4.7,5.2,0,0,0,3.6,0,0,315,314,0,0,0,330,0,0,0.1,0.5,0,0,0,0.2
128363,1,2,,3.03,2.06,1.26,0.73,2.05,1.17,0.31,0,5.2,5.7,6.9,6.3,5.7,0,3.6,0,185,208,216,216,213,0,190,0,2.5,2.3,1.2,0.7,1.6,0,0.6,0
128365,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128366,0,1,,2.14,1.53,1.08,0.68,1.14,0.53,0.08,0,3.6,3.9,4.3,4.3,5.7,5.7,2.4,0,59,57,61,57,144,138,23,0,1.7,1.4,1,0.7,1.3,0.6,0.3,0
128533,2,3,,5,3.35,2.32,1.7,4.12,2.36,1.34,0.7,6.9,6.3,5.7,5.2,0,2.4,0,2.9,251,249,246,241,0,245,0,262,5.7,3.4,2.4,1.7,0,0.5,0,0.2
128911,8,9,,11.79,9.46,8.48,7.65,9.59,8.35,7.44,6.68,12.3,11.2,11.2,11.2,8.4,5.7,5.7,5.7,190,194,194,193,30,128,118,109,9.7,8.4,7.5,6.7,0.1,2.7,2.9,3
128959,1,2,,2.18,2.09,1.85,1.74,1.19,1.1,0.85,0.74,6.3,6.3,6.3,6.3,0,0,0,0,272,273,272,272,0,0,0,0,2.2,2.1,1.9,1.7,0,0,0,0
129505,2,3,,3.78,3.71,3.7,3.5,2.65,2.6,2.59,2.45,9.3,9.3,12.3,12.3,10.2,13.5,9.3,8.4,172,173,206,206,208,205,173,176,2.1,2.1,2.6,2.4,2,2,2.1,2.1
129661,1,2,poor,2.22,2.02,1.91,1.57,1.22,1.02,1.03,0.85,6.3,6.9,6.3,6.3,6.3,6.3,6.9,6.3,202,204,21,21,15,17,207,210,2.1,1.5,1.8,1.9,0.5,1.1,1.2,0.9
129680,5,6,,4.97,4.41,4.36,3.44,3.91,3.41,3.4,2.45,11.2,4.7,5.2,5.2,5.2,10.2,10.2,7.6,349,44,53,57,45,350,341,350,3.9,3.9,4.5,3.5,3.9,3.8,2.4,3.3
129699,4,5,,3.87,4.07,4.03,4.01,2.71,2.85,2.82,2.81,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,168,170,171,173,206,206,206,206,2.5,2.6,2.6,2.6,2.4,2.3,2,1.8
