locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
118013,2,3,,3.26,2.94,2.71,2.52,2.27,1.94,1.71,1.52,6.3,6.3,6.3,6.3,0,0,2.9,0,120,122,123,123,0,0,90,0,3.3,2.9,2.7,2.5,0,0,0.2,0
119182,2,3,,3.06,2.14,0.75,1.16,2.17,1.32,0,0.16,4.3,3.9,7.6,2.4,6.9,7.6,5.2,7.6,331,335,212,191,221,218,254,214,3.4,2.1,0.6,1.1,2.3,1.2,0.3,0.4
119194,0,1,,1.42,1.42,1.86,2.04,0.42,0.42,1.08,1.11,5.7,5.7,3.2,5.7,0,2.4,5.7,3.6,47,48,330,53,0,355,52,335,1.4,1.4,1.7,1.5,0,0.3,1.4,1.4
119349,2,3,,2.52,2.41,2.42,2.45,1.52,1.41,1.42,1.45,8.4,11.2,12.3,12.3,11.2,8.4,8.4,8.4,191,218,218,217,219,191,192,192,1.7,1.8,1.9,1.9,1.6,1.6,1.5,1.5
119412,5,6,,5.34,5.14,4.96,4.07,5.08,4.17,3.96,3.1,8.4,8.4,8.4,5.2,11.2,11.2,11.2,8.4,179,179,179,177,223,223,223,179,5.3,5,4.7,3.9,2.9,2.8,2.6,3.1
119811,1,2,POOR,1.29,1.27,1.18,1.12,0.29,0.27,0.18,0.12,9.3,9.3,10.2,10.2,14.9,14.9,14.9,14.9,283,283,283,282,210,218,213,219,1.2,1.2,1.2,1.1,0.8,0.7,0.8,0.6
119813,1,2,POOR,1.21,1.2,1.18,1.11,0.21,0.22,0.18,0.13,9.3,9.3,10.2,10.2,14.9,14.9,14.9,14.9,283,283,283,282,210,218,213,219,1.2,1.2,1.2,1.1,0.8,0.7,0.8,0.6
119814,,,very good,3.3,3.44,3.59,3.53,2.3,2.44,2.59,2.53,5.2,5.7,6.3,6.9,7.6,5.2,5.2,5.7,55.0,62.0,56.0,55.0,111.0,357.0,356.0,356.0,4.6,7.2,7.8,9.7,2.3,1.5,1.7,2.3
119985,8,12,,9.69,12.07,14.23,15.47,6.78,8.45,9.96,10.83,13.5,13.5,14.9,14.9,7.6,7.6,7.6,7.6,334.0,328.0,334.0,332.0,65.0,65.0,64.0,64.0,6.6,6.1,9.4,10.1,5.1,5.4,5.3,4.9
119986,8,12,,9.69,12.07,14.23,15.47,6.78,8.45,9.96,10.83,13.5,13.5,14.9,14.9,7.6,7.6,7.6,7.6,334.0,328.0,334.0,332.0,65.0,65.0,64.0,64.0,6.6,6.1,9.4,10.1,5.1,5.4,5.3,4.9
120804,2,3,,5.04,5.07,4.33,4.87,3.56,4.11,3.35,3.89,7.6,6.9,6.9,6.9,12.3,12.3,5.7,12.3,107,109,108,100,35,36,51,30,3.6,4.1,4.4,5,3.2,3.2,2.4,2.3
120805,3,4,,5.24,5.19,4.47,4.89,3.89,4.22,3.49,3.91,7.6,6.9,6.9,6.9,12.3,12.3,5.7,12.3,108,108,108,99,35,35,51,30,3.9,4.2,4.5,5,3.3,3.2,2.5,2.4
121124,1,2,poor,2.89,3.02,2.91,3,1.93,2.06,1.91,2,5.7,5.7,6.3,4.7,12.3,4.7,4.7,4.3,38,37,37,35,48,360,360,360,3,2.9,2.6,2.7,0.8,0.9,0.8,1
121281,1,2 ,very poor,1.75,1.57,1.73,2.09,0.79,0.57,0.73,1.18,4.7,5.2,5.2,5.2,4.7,5.2,5.2,7.6,33.0,36.0,37.0,39.0,350.0,352.0,353.0,55.0,3.1,3.2,3.1,3,2.6,2.3,2,1.6
121282,1,3 ,poor,1.91,1.66,1.71,2.07,0.93,0.66,0.71,1.13,4.7,5.2,5.2,5.2,4.7,5.2,5.2,7.6,33.0,36.0,37.0,39.0,350.0,352.0,353.0,55.0,3.1,3.2,3.1,3,2.6,2.3,2,1.6
122151,6,7,,6.68,7.51,9.75,14.14,5.68,6.51,8.39,13.22,5.2,6.3,6.3,9.3,8.4,6.9,6.9,7.6,325,337,221,262,73,28,266,185,6.7,7.5,8.4,14.8,2.4,6.2,7.8,9
122204,6,7,,7.22,6.88,6.69,6.45,6.22,5.88,5.69,5.45,9.3,9.3,9.3,9.3,6.3,6.9,6.9,6.9,58,59,58,58,357,357,357,358,7.2,6.9,6.7,6.5,1.2,1,0.9,0.7
122205,1,2,,5.57,5.96,5.85,6,4.59,5.02,4.85,5.01,6.9,7.6,6.9,6.9,6.3,5.2,6.3,6.3,42,42,40,39,356,354,353,352,5.7,6.4,5.8,6,1.2,1.3,1.7,1.9
122367,4,7 ,good,2.83,2.84,2.82,2.8,1.83,1.85,1.84,1.8,13.5,13.5,13.5,13.5,8.4,6.9,6.9,6.9,209.0,209.0,209.0,210.0,173.0,176.0,178.0,181.0,2.2,2.2,2.5,2.3,1.7,1.8,1.9,2.1
122374,2,3,,3.92,3.35,3.29,4.47,2.92,2.35,2.29,3.5,4.7,4.3,4.3,5.2,4.7,4.3,4.3,5.2,32,338,340,338,346,30,24,24,2.8,2.5,2.6,4.6,2.5,1.9,1.8,3.5
125185,,,,1.52,1.37,1.43,1.44,0.64,0.37,0.58,0.44,2.9,2.9,3.2,3.6,6.3,6.3,6.9,2.7,235,225,218,228,70,73,73,166,1.6,1.3,1.7,1.3,0.7,0.4,0.2,0.5
125280,2,3,,2.83,2.35,1.94,1.58,1.85,1.38,0.96,0.58,6.3,6.3,5.7,5.7,0,0,0,0,300,300,301,302,0,0,0,0,2.9,2.4,2,1.6,0,0,0,0
125307,1,2,,1.1,2.09,2.62,2.82,0.1,1.09,1.62,1.88,6.9,3.9,4.3,4.7,2.4,6.9,6.9,7.6,77,169,157,157,177,81,83,82,0.8,2,2.6,3,0.6,0.4,0.2,0.1
125493,3,4,,4.2,3.57,3.6,3.37,3.2,2.57,2.6,2.37,5.7,5.7,6.3,6.3,4.3,11.2,12.3,12.3,60,69,66,58,90,38,38,39,2.7,3.6,3.5,2.9,2.1,2.4,2.3,2.2
125737,3,4,,3.79,3.32,3.05,3.93,2.8,2.32,2.05,2.93,6.3,6.3,6.3,3.9,12.3,12.3,12.3,6.3,67,65,67,66,36,37,33,73,3.8,3.3,3,2.5,2.2,2.1,1.6,2.3
125738,2,3,,3.58,3.12,3.61,3.9,2.59,2.12,2.61,2.9,6.3,6.3,6.3,6.3,12.3,12.3,12.3,4.3,63,63,64,65,37,32,33,70,3.6,3.1,3,2.5,2.1,1.6,1.6,2.2
126153,1,2,poor to fair,2.77,2.84,2.87,2.75,1.77,1.84,1.87,1.75,6.3,6.9,7.6,7.6,11.2,11.2,11.2,10.2,137,137,136,134,120,120,120,120,2.6,2.7,2.7,2.6,0.9,0.9,0.9,0.9
126155,1,2,,3.09,3.16,3.02,3,2.09,2.16,2.02,2,6.9,6.9,7.6,7.6,11.2,11.2,11.2,10.2,132,133,131,129,120,120,120,120,3.1,3.2,3,2.8,1,1,1,1
126935,,,,3.09,4.33,4.93,4.82,2.09,3.38,3.93,3.91,3.9,5.2,5.2,5.7,3.6,3.6,2.9,0,296,292,286,285,343,15,15,0,2,4.5,4.9,5.3,2,0.5,0.2,0
126936,0,1,,1.19,1.83,1.87,1.75,0.19,0.97,0.9,0.75,5.2,6.3,6.9,9.3,3.6,5.2,8.4,0,206,233,259,247,255,260,239,0,1.2,1.6,1.4,1.8,0.2,1.4,1.3,0
127229,6,7,,11.17,9.06,8.29,8.12,7.91,6.8,6.53,7.3,13.5,12.3,5.7,6.3,5.7,5.7,12.3,12.3,213,215,130,123,113,129,215,216,8,6.8,6.5,7.3,5.1,6.1,6,5.4
127509,3,4,,4.2,3.94,3.73,3.65,3.2,2.95,2.73,2.65,7.6,7.6,6.9,6.9,5.7,4.7,4.3,4.3,45,45,45,45,354,356,357,360,4.2,4,3.7,3.7,0.8,0.7,0.5,0.4
127567,2,3,,4.59,6.03,6.3,6.11,3.59,5.03,5.36,5.13,5.7,5.7,6.3,6.3,7.6,7.6,7.6,7.6,302,308,307,303,28,27,26,23,4.6,6,6.7,6.2,4,3.1,3.8,2.7
127694,3,4,,2.97,6.1,7.79,8.1,1.97,5.1,6.8,7.15,4.7,6.3,7.6,7.6,0,0,0,0,209,219,221,220,0,0,0,0,3,6.1,7.9,8.5,0,0,0,0
127695,,,,0,1.3,2.15,2.52,0,0.36,1.21,1.52,0,2.9,3.9,5.2,0,0,0,6.3,0,159,160,166,0,0,0,129,0,1.4,2.3,2.1,0,0,0,1.4
127696,,,,2.77,4.29,4.93,4.88,1.77,3.29,3.93,3.93,4.3,4.7,5.2,5.2,0,0,0,0,233,223,218,217,0,0,0,0,2.8,4.3,5,5.2,0,0,0,0
127813,0,1,,4.19,4.39,4.12,4.79,3.19,4.26,3.12,3.79,5.2,5.7,6.3,5.2,6.3,6.3,8.4,7.6,310,312,343,340,350,351,20,20,4.2,4.4,4.1,2.9,3.4,4,3.1,2.8
128083,2,3,FAIR,1.95,1.89,1.87,1.81,0.95,0.89,0.87,0.82,9.3,9.3,9.3,9.3,14.9,13.5,13.5,13.5,281,282,282,282,206,208,208,207,1.7,1.6,1.6,1.6,1,1,1,1
128357,2,3,,4.99,3.06,2.14,0.75,4,2.17,1.32,0,7.6,4.3,3.9,7.6,3.6,6.9,7.6,5.2,222.0,331.0,335.0,212.0,313.0,221.0,218.0,254.0,5.1,3.4,2.1,0.6,3,2.3,1.2,0.3
128361,,,,1.17,0.86,0.48,0.18,0.32,0,0,0,4.7,4.7,4.3,3.6,2.7,2.4,0,0,221,225,219,210,163,194,0,0,1.1,0.8,0.5,0.2,0.6,0.4,0,0
128363,1,2,,2.34,1.9,1.35,1.01,1.41,0.97,0.47,0.06,4.3,3.9,3.6,3.6,6.9,6.9,6.3,5.7,182,174,180,174,216,215,216,214,2.1,1.6,1.3,0.9,1.3,1.3,0.8,0.6
128365,0,1,,0.13,0,0.1,0.17,0,0,0,0,4.3,0,4.3,3.9,0,0,0,0,165,0,165,165,0,0,0,0,0.1,0,0.1,0.2,0,0,0,0
128366,1,2,,2.71,2.23,1.47,0.78,1.76,1.45,0.61,0,4.3,5.2,4.7,4.3,5.7,3.9,0,0,50,148,148,149,130,50,0,0,2.4,2.8,1.7,0.8,1.5,0.5,0,0
128533,1,2,,2.79,2.06,1.48,1.14,1.88,1.14,0.55,0.14,6.3,5.7,5.2,4.7,0,2.4,2.9,0,243,245,244,244,0,195,210,0,3.1,2.2,1.6,1.1,0,0.3,0.2,0
128911,3,4,,5.53,5.1,4.2,3.99,4.42,4.03,3.2,3.44,12.3,12.3,11.2,11.2,5.7,5.7,5.7,5.7,201,200,201,201,119,111,107,107,4.5,4,3.6,3.4,1.6,1.9,1.9,1.8
128959,2,3,,3.23,2.89,2.6,2.34,2.26,1.94,1.65,1.38,7.6,7.6,6.9,6.9,2.7,0,0,0,269,271,272,273,300,0,0,0,3.3,3,2.7,2.4,0.2,0,0,0
129505,1,2,,3.71,3.63,3.5,3.24,3.12,3.02,2.5,2.24,9.3,9.3,9.3,9.3,12.3,12.3,12.3,11.2,180,179,179,178,219,219,218,218,3.1,3,2.9,2.8,1.9,1.9,1.8,1.7
129661,1,2,poor,1.67,1.78,1.92,2.13,0.67,0.78,0.92,1.13,7.6,7.6,7.6,7.6,5.7,11.2,10.2,10.2,130,140,141,140,151,124,124,120,1.1,1.5,1.6,1.8,0.9,0.9,0.9,0.7
