locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
110782,1,2,,4.19,3.67,5.36,5.33,3.19,2.67,4.36,4.33,5.7,8.4,8.4,8.4,8.4,5.7,8.4,8.4,282,29,215,252,28,286,29,203,2.8,2,5.4,5.2,2,1.8,1.7,3.2
110783,7,8,,7.42,8.32,7.87,6.65,6.42,7.35,6.91,6.21,7.6,7.6,8.4,9.3,9.3,13.5,16.3,4.3,272,287,289,289,358,282,282,223,7.4,8.5,8.3,6.2,0.9,0.8,1,2.9
110784,2,3,,3.08,2.98,2.14,1.23,2.11,2.02,1.3,0.23,4.3,4.3,4.3,3.9,0,0,0,0,184,176,173,160,0,0,0,0,3.2,3.1,2.5,1.2,0,0,0,0
110785,4,5,,3.96,4.48,4.51,3.92,2.96,3.48,3.66,2.99,5.2,4.7,5.7,6.3,7.6,4.3,5.7,5.7,275,336,345,347,350,21,22,24,4,4.5,5.3,4.2,1.3,1.4,3,2.4
110786,4,5,,5.39,5.05,5.31,4.8,4.46,4.05,4.42,3.8,5.7,5.2,6.3,6.9,7.6,6.9,5.2,5.2,265,320,333,333,349,351,26,26,5.8,5.1,5.9,4.8,1.8,2.4,2.2,1.7
111858,,,FLAT,0.33,0.38,0.43,0.52,0,0,0,0,10.2,10.2,2.9,8.4,2.4,2.4,9.3,4.7,121,121,267,120,240,281,121,204,0.7,0.8,1,0.9,0.1,0.6,0.9,0.5
112138,1,2,,3.22,3.08,3.43,3.43,2.22,2.08,2.53,2.46,5.2,4.7,5.7,5.7,11.2,13.5,13.5,13.5,340,340,338,341,214,213,213,214,2.2,1.9,2.8,2.4,1.3,1.3,1.3,1.7
112139,9,10,,13.42,13.28,12.45,11.99,12.44,12.32,11.45,10.99,9.3,9.3,9.3,8.4,5.2,5.2,5.2,5.2,52,55,55,52,357,357,357,357,13.6,13.8,12.5,12,1.8,1.6,1.6,1.8
112194,1,2,,4.44,4.34,4.16,3.8,3.11,3.04,2.91,2.66,13.5,13.5,13.5,12.3,12.3,12.3,11.2,11.2,309,309,309,309,211,211,213,214,2.7,2.7,2.6,2.6,1.9,1.8,1.7,1.7
112657,0,1,,3.29,4.25,4.25,3.91,2.29,3.25,3.27,2.91,4.3,4.7,5.2,5.2,11.2,11.2,11.2,11.2,63,59,55,53,210,210,210,211,2.9,4.3,4.4,3.9,1.4,1.3,1.1,1
112658,3,4,,3.15,4.5,4.37,4.53,2.15,3.52,3.39,3.53,4.7,5.2,5.2,5.7,4.3,5.2,5.2,5.2,41,42,38,37,357,354,353,351,3.1,4.6,4.4,4.5,1.1,2.1,2.1,2.4
116174,1,2 ,very poor,1.49,1.52,1.56,1.6,0.49,0.52,0.56,0.6,14.9,14.9,14.9,13.5,11.2,11.2,12.3,12.3,297,298,297,297,209,213,208,207,3.6,3.4,3.3,3,1,1,1.3,1.4
116831,,,NONE,0.33,0.38,0.43,0.52,0,0,0,0,10.2,10.2,2.9,8.4,2.4,2.4,9.3,4.7,121,121,267,120,240,281,121,204,0.7,0.8,1,0.9,0.1,0.6,0.9,0.5
117583,1,2,,2.83,2.45,2.15,1.89,1.84,1.45,1.15,0.89,12.3,12.3,11.2,11.2,6.9,6.3,5.7,6.3,285.0,285.0,285.0,285.0,280.0,281.0,281.0,282.0,2.2,1.9,1.7,1.5,1.8,1.4,1.3,1.1
117764,0,1,,0.88,0.44,0.33,0.18,0.2,0,0,0,2.9,8.4,8.4,7.6,2.9,0,0,0,320,250,250,253,353,0,0,0,0.8,0.4,0.3,0.2,0.7,0,0,0
117767,0,1,,1.32,1.21,1,0.84,0.36,0.27,0.13,0,8.4,8.4,7.6,7.6,3.9,4.3,3.9,0,267,267,267,269,316,310,317,0,1.2,1.1,1,0.8,0.6,0.6,0.5,0
117770,0,1,,1.31,0.89,0.59,0.42,0.38,0.03,0,0,5.7,5.7,5.2,8.4,8.4,8.4,8.4,3.9,295,308,316,283,280,280,279,323,1.2,0.9,0.6,0.4,0.6,0.5,0.5,0.2
117826,3,4,,3.23,2.17,1.07,0.75,2.24,1.2,0.07,0,4.3,3.9,3.6,3.2,4.3,3.9,3.6,3.9,37,38,46,42,354,355,358,74,2.7,1.9,0.9,0.6,1.8,1.1,0.4,0.4
117864,3,4,,5.53,4.54,2.92,2.86,4.62,3.56,2.01,1.94,6.9,7.6,4.7,4.3,0,0,8.4,8.4,288,293,300,303,0,0,294,295,6,4.7,3.2,2.4,0,0,2.2,1.7
117878,7,8,,8.35,7.35,6.39,5.69,7.4,6.37,5.39,4.69,8.4,8.4,7.6,7.6,3.9,2.7,2.4,2.4,306,305,305,304,15,15,275,261,8.8,7.5,6.4,5.7,0.4,0.3,0.4,0.3
117879,0,1,,1.61,1.57,1.38,1.21,0.61,0.59,0.45,0.25,9.3,9.3,8.4,5.7,6.3,6.9,6.9,8.4,292,291,289,38,262,38,48,292,1.2,1.1,0.9,0.8,0.8,0.9,0.8,0.7
118012,2,3,,3.62,3.16,2.69,2.36,2.64,2.16,1.69,1.36,6.3,6.3,5.7,5.7,2.4,2.7,10.2,3.2,173,169,162,156,210,210,150,169,3.7,3.2,2.7,2.3,0.2,0.2,0.1,0.2
118013,2,3,,4.27,3.66,3.09,2.8,3.3,2.68,2.09,1.8,6.3,6.3,6.3,6.3,0,10.2,10.2,9.3,154,154,150,144,0,139,139,135,4.4,3.7,3.1,2.7,0,0.2,0.4,0.6
119182,1,2,,2.06,1,0.66,0.68,1.23,0,0,0,3.6,7.6,8.4,8.4,8.4,4.7,3.9,2.4,324,219,217,215,218,256,255,210,2.2,0.7,0.6,0.6,0.9,0.5,0.2,0.3
119194,1,2,,1.98,2.03,2.01,1.97,0.98,1.07,1.01,0.97,6.3,5.7,5.7,5.2,6.9,6.3,3.9,2.9,64,72,70,73,24,26,353,105,1.5,1.9,2,2,1.1,0.7,0.3,0.2
119349,2,3,,2.99,3.17,3.25,3.52,2,2.17,2.25,2.8,6.9,6.9,6.9,7.6,10.2,16.3,14.9,13.5,196,200,199,199,214,225,226,227,2.5,2.8,2.8,2.9,1.3,1.3,1.7,2.1
119412,6,7,,7.11,9.11,9.55,10.06,6.11,8.11,8.55,9.08,6.3,7.6,8.4,8.4,13.5,13.5,12.3,12.3,176,176,176,175,237,235,233,231,7.1,9.1,9.5,10.3,2.7,2.9,3.2,3.4
119811,,,FLAT,0.46,0.6,0.7,0.73,0,0,0,0,11.2,11.2,11.2,10.2,6.3,6.3,5.2,5.2,285,284,284,284,281,282,282,282,0.6,0.6,0.6,0.5,0.6,0.5,0.4,0.4
119813,,,FLAT,0.47,0.51,0.57,0.63,0,0,0,0,11.2,11.2,11.2,10.2,6.3,6.3,5.2,5.2,285,284,284,284,281,282,282,282,0.6,0.6,0.6,0.5,0.6,0.5,0.4,0.4
119814,,,very good,2.69,2.27,1.99,1.93,1.69,1.27,0.99,0.93,8.4,8.4,8.4,7.6,6.9,6.9,6.9,6.9,50.0,49.0,50.0,51.0,354.0,353.0,352.0,354.0,10.7,10.6,9.7,9.4,2.8,3,2.9,2.6
119985,5,7,,7.36,6.71,6.44,6.37,5.15,5.01,4.81,4.46,13.5,12.3,12.3,12.3,9.3,8.4,8.4,8.4,310.0,310.0,310.0,310.0,66.0,66.0,66.0,67.0,5,5,4.8,4.5,3.3,3.1,3,2.8
119986,5,7,,7.36,6.71,6.44,6.37,5.15,5.01,4.81,4.46,13.5,12.3,12.3,12.3,9.3,8.4,8.4,8.4,310.0,310.0,310.0,310.0,66.0,66.0,66.0,67.0,5,5,4.8,4.5,3.3,3.1,3,2.8
120804,2,3,,5.11,5.27,5.67,5.7,4.11,4.28,4.68,4.7,7.6,7.6,9.3,9.3,10.2,9.3,8.4,8.4,72,71,70,70,58,58,334,331,5.1,5.3,5.7,5.7,1.7,2,0.9,0.6
120805,1,2,,5,5.05,5.56,5.67,4,4.05,4.57,4.67,7.6,7.6,9.3,9.3,10.2,9.3,8.4,8.4,72,71,70,70,58,58,334,334,5,5,5.6,5.7,1.8,2,0.9,0.8
121124,1,2,very poor,0.63,0.83,0.99,0.98,0,0,0,0,4.7,6.3,5.7,5.2,3.9,5.2,9.3,7.6,105,25,25,21,20,105,105,31,0.4,0.6,0.9,0.7,0.3,0.4,0.3,0.5
121281,1,2 ,very poor,2.78,2.76,2.55,2.17,1.78,1.76,1.55,1.17,7.6,10.2,9.3,9.3,8.4,9.3,9.3,2.4,197,191,190,191,67,65,59,36,6.8,6.1,5.4,4.5,0.5,0.4,0.6,1.2
121282,1,3 ,poor,4.26,4.24,4.02,3.24,3.26,3.24,3.02,2.24,7.6,10.2,9.3,9.3,8.4,9.3,9.3,2.4,197,191,190,191,67,65,59,36,6.8,6.1,5.4,4.5,0.5,0.4,0.6,1.2
122151,2,3,,2.81,2.72,2.43,2.17,1.81,1.77,1.43,1.17,5.7,6.9,6.9,6.3,6.9,13.5,12.3,12.3,83,86,85,81,90,202,207,204,1.9,2.5,2.1,1.7,1.4,1.1,0.8,0.9
122204,4,5,,4.86,4.75,4.86,5.62,3.91,3.67,3.64,3.94,9.3,9.3,9.3,11.2,9.3,9.3,9.3,9.3,33,34,32,352,77,76,77,77,3.9,3.7,3.6,3.6,3.2,3.2,3.3,3.3
122205,6,7,,18.91,18.8,16.69,16.71,16.43,16.44,14.84,14.83,10.2,10.2,10.2,10.2,10.2,10.2,9.3,9.3,35,35,35,35,354,354,353,353,16.4,16.4,14.8,14.8,8.8,8.5,7.8,7.8
122367,4,7 ,good,1.15,1.27,1.3,1.38,0.15,0.27,0.3,0.38,4.3,4.7,13.5,13.5,12.3,13.5,5.2,5.7,101.0,107.0,209.0,209.0,212.0,209.0,117.0,120.0,2.3,1.5,1.3,1.4,0.9,1.2,1.2,0.9
122374,3,4,,4.78,3.66,3.53,3.28,3.96,2.66,2.53,2.42,5.7,6.3,7.6,7.6,10.2,10.2,10.2,14.9,268,271,267,266,268,267,265,269,5.8,3.7,2.5,2.4,1.7,1.6,1.5,1.6
125185,2,3,,3.67,3.53,3.44,3.09,2.67,2.61,2.46,2.09,5.2,6.3,6.3,5.7,6.3,6.3,6.3,6.3,330,342,350,355,15,18,20,18,3.7,3.8,2.7,1.9,0.4,1.7,2.2,1.8
125280,,,,1.06,0.47,0,0.5,0.12,0,0,0,4.3,3.6,0,3.6,4.7,3.6,0,2.7,24,25,0,27,356,360,0,30,0.9,0.4,0,0.4,0.6,0.2,0,0.2
125307,1,2,,3.05,2.81,2.21,1.6,2.14,1.85,1.21,0.6,5.7,6.3,5.7,5.7,4.7,3.9,3.6,2.4,33,34,33,31,346,349,357,41,3.3,2.7,2.2,1.5,1.8,1.1,0.4,0.6
125493,3,4,,5.34,5.76,5.42,4.65,4.34,4.8,4.42,3.65,6.9,6.9,6.9,6.9,8.4,4.7,6.3,8.4,62,65,67,65,75,358,359,75,5.3,6,5.4,4.7,1.4,0.5,0.5,1.2
125737,4,5,,5.26,4.9,4.5,4.43,4.27,3.9,3.5,3.43,8.4,8.4,7.6,7.6,10.2,10.2,10.2,10.2,69,68,68,66,346,62,61,60,5.3,4.9,4.5,4.4,1,0.9,1.2,1.3
125738,2,3,,4.93,4.55,4.31,4.2,3.93,3.55,3.31,3.2,8.4,8.4,7.6,7.6,10.2,10.2,10.2,9.3,67,66,65,65,343,62,60,57,4.9,4.5,4.3,4.2,0.9,0.9,1.2,1.5
126153,,,flat,1.07,1.38,1.5,2.11,0.07,0.41,0.5,1.24,10.2,9.3,9.3,3.9,3.2,4.3,4.3,9.3,114,114,114,224,198,199,202,114,1,1.1,1.2,2.1,0.4,0.9,0.9,1.2
126155,0,1,,1.08,1.25,1.44,2.2,0.08,0.25,0.44,1.34,10.2,9.3,9.3,3.6,0,3.2,2.4,9.3,111,111,111,225,0,178,219,111,1.1,1.2,1.3,2.2,0,0.3,0.4,1.3
126935,,,,3.56,2.61,3.19,2.96,2.68,1.61,2.19,1.96,4.3,3.9,4.7,5.2,4.7,3.6,0,3.2,335,324,280,276,302,18,0,342,2.7,2.4,3.2,2.6,2.5,0.9,0,1.3
126936,,,,0.75,0.57,0.35,0.27,0,0,0,0,8.4,8.4,7.6,7.6,4.3,3.6,0,5.7,253,256,257,253,43,40,0,270,0.7,0.6,0.3,0.2,0.6,0.4,0,0.2
127229,6,7,,7.85,6.89,5.67,4.91,6.43,5.73,4.82,3.91,6.9,6.9,6.9,6.3,11.2,11.2,10.2,10.2,90,92,94,94,199,199,199,200,6.6,6,4.9,4.7,5.9,5.3,4.6,3.9
127509,10,11,,10.56,11.03,9.79,9.67,9.56,10.03,8.79,9.43,9.3,10.2,10.2,10.2,6.3,6.3,5.7,5.7,48,49,49,49,354,353,354,353,10.6,10.7,9.6,9.4,2.8,2.7,2.3,2.4
127567,2,3,,7.49,7.9,5.71,3.02,6.61,7.02,4.71,2.02,6.3,6.9,6.9,5.7,7.6,8.4,6.3,6.9,306,312,312,293,263,15,16,25,8.4,9,5.7,3,1,0.7,1.2,2.4
127694,3,4,,2.89,2.62,2.49,3.08,1.96,1.62,1.49,2.15,5.7,5.7,5.2,5.2,6.9,6.9,6.3,8.4,249,247,293,302,189,190,245,232,2.9,2.5,1.7,3.3,1.1,0.7,1.4,1.3
127695,,,,1.54,1.33,0.84,2.18,0.54,0.48,0,1.32,3.6,3.6,3.6,3.6,6.3,2.9,0,4.3,331,334,338,331,140,15,0,65,1.3,1.5,0.8,2.4,0.7,0.3,0,0.7
127696,0,1,,2.99,2.09,3.08,3.65,2,1.09,2.08,2.98,6.9,3.9,4.3,5.7,0,6.3,0,0,238,243,236,238,0,233,0,0,3,1.7,3.1,5.4,0,1.3,0,0
127813,,,,4.58,4.27,4.52,3.61,3.64,3.33,3.52,2.61,4.7,5.2,5.7,8.4,6.9,5.2,5.2,5.7,286,304,329,340,16,319,294,293,4.9,4.5,4.5,3.6,0.3,3.3,1.6,1.7
128083,1,2,POOR,1.42,1.24,1.12,1.06,0.43,0.24,0.12,0.06,6.3,11.2,11.2,13.5,12.3,6.3,5.7,11.2,279.0,284.0,284.0,199.0,284.0,281.0,282.0,285.0,1.1,0.9,0.8,0.8,1,0.9,0.7,0.7
128357,1,2,,2.99,2.06,1,0.66,2.12,1.23,0,0,3.9,3.6,7.6,8.4,8.4,8.4,4.7,3.9,308.0,324.0,219.0,217.0,217.0,218.0,256.0,255.0,3.4,2.2,0.7,0.6,1.2,0.9,0.5,0.2
128361,1,2,,1.48,3.12,3.26,2.71,0.48,2.2,2.46,1.71,3.9,5.2,5.7,5.7,0,0,0,2.7,254,247,250,254,0,0,0,264,1.5,3.4,4.1,2.7,0,0,0,0.3
128363,0,1,,0.45,1.3,1.69,1.47,0,0.33,0.82,0.65,2.4,3.9,4.7,5.2,0,2.7,0,2.9,229,226,220,226,0,225,0,217,0.4,1.2,2,1.6,0,0.6,0,0.7
128365,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128366,0,1,,0,1.3,1.38,1.09,0,0.39,0.5,0.13,0,4.3,5.2,5.2,0,2.4,0,0,0,177,176,178,0,204,0,0,0,1.4,1.6,1.1,0,0.3,0,0
128533,0,1,,1.38,1.55,1.8,1.99,0.38,0.55,0.8,1.03,4.3,3.6,3.9,4.3,2.4,4.3,0,2.4,339,261,266,271,283,344,0,259,1.2,1.5,1.8,2,0.5,0.4,0,0.4
128911,3,4,,4.39,4.28,3.78,3.36,3.33,3.49,3.28,2.36,6.9,6.9,6.9,6.9,10.2,10.2,10.2,11.2,102,103,104,105,187,186,187,176,3.4,3.7,3.4,3.1,2.8,2.9,2.6,1.9
128959,0,1,,0.92,0.71,0.52,0.6,0,0,0,0,6.3,5.7,5.7,6.3,0,0,0,5.2,275,275,276,274,0,0,0,272,1,0.7,0.5,0.5,0,0,0,0.3
129505,1,2,,2.92,2.95,3.03,3.02,1.97,1.96,2.03,2.05,8.4,8.4,7.6,7.6,11.2,11.2,11.2,16.3,177,183,184,188,207,207,207,216,2.3,2.6,2.7,3,1.5,1.4,1.2,1.1
129661,,,flat,0.76,1.19,1.22,1.22,0,0.3,0.22,0.26,10.2,3.2,9.3,8.4,4.7,10.2,4.3,4.3,120,212,120,119,214,120,209,207,0.7,1,0.9,1,0.2,0.8,0.8,0.8
129680,5,6,,4.4,4.3,4.06,4.06,3.42,3.22,3.18,2.94,5.7,5.2,5.2,5.7,5.7,6.3,5.7,5.7,35,36,40,38,352,352,351,351,3.5,3.2,3.2,2.9,3.1,2.9,2.6,2.6
129699,2,3,,3.24,3.2,3.29,3.32,2.24,2.2,2.29,2.33,9.3,9.3,3.9,4.3,4.7,4.7,9.3,8.4,169,169,227,226,226,220,170,170,2,2,2.2,2.3,1.7,1.9,2,2
