locKey,surfMin,surfMax,generalCondition,surf_max_0,surf_max_1,surf_max_2,surf_max_3,surf_min_0,surf_min_1,surf_min_2,surf_min_3,swell_period1_0,swell_period1_1,swell_period1_2,swell_period1_3,swell_period2_0,swell_period2_1,swell_period2_2,swell_period2_3,swell_direction1_0,swell_direction1_1,swell_direction1_2,swell_direction1_3,swell_direction2_0,swell_direction2_1,swell_direction2_2,swell_direction2_3,swell_height1_0,swell_height1_1,swell_height1_2,swell_height1_3,swell_height2_0,swell_height2_1,swell_height2_2,swell_height2_3
103685,1,2,POOR,1.12,1.13,1.1,1.11,0.12,0.13,0.1,0.11,12.3,12.3,12.3,11.2,8.4,6.9,5.7,8.4,187,186,186,185,282,282,282,165,0.9,0.9,0.9,0.9,0.8,0.6,0.5,0.4
103685,1,2,POOR,1.12,1.13,1.1,1.11,0.12,0.13,0.1,0.11,12.3,12.3,12.3,11.2,8.4,6.9,5.7,8.4,187,186,186,185,282,282,282,165,0.9,0.9,0.9,0.9,0.8,0.6,0.5,0.4
106914,,,,1.29,1.23,1.02,0.98,0.34,0.23,0.02,0.02,4.7,5.7,5.7,6.3,8.4,8.4,10.2,10.2,169,185,193,194,111,111,117,124,3.4,4.4,5.7,7.7,0.7,0.7,0.8,0.6
106919,,,,1.11,1.29,1.59,1.48,0.25,0.29,0.59,0.56,4.3,5.2,5.7,6.3,10.2,8.4,10.2,10.2,152,175,186,185,117,114,119,127,1.8,3.3,5.7,7.5,0.8,0.6,0.8,0.4
106923,,,,2.84,2.99,3.57,4.34,1.92,1.99,2.57,3.43,5.2,5.2,5.2,5.7,9.3,8.4,8.4,9.3,173,187,194,200,110,111,112,114,4.3,3.6,4.4,6.3,0.8,0.8,0.8,0.8
107410,1,2,,1.52,1.58,1.61,1.62,0.52,0.58,0.62,0.64,9.3,9.3,5.7,5.7,5.2,5.2,9.3,8.4,110.0,110.0,67.0,68.0,65.0,69.0,108.0,109.0,1,0.9,1,1.2,0.7,0.9,1,0.9
107411,5,6,,6.81,6.27,5.87,5.45,5.41,5.27,5.18,4.74,12.3,11.2,11.2,11.2,5.2,5.2,4.7,5.2,227.0,226.0,229.0,229.0,186.0,182.0,187.0,187.0,5.5,5.6,5.2,4.9,2,1.5,2.2,2.6
107413,6,8,,8.23,7.67,7.1,6.81,6.7,6.24,5.78,5.55,12.3,12.3,12.3,12.3,2.9,2.9,3.2,2.4,224.0,225.0,225.0,225.0,225.0,225.0,220.0,220.0,7,6.4,5.8,5.5,0.2,0.2,0.3,0.3
107422,5,6,,5.89,5.78,5.02,6.35,4.97,4.78,4.02,5.35,6.3,6.9,6.9,6.9,4.7,4.3,10.2,3.6,61.0,65.0,67.0,63.0,356.0,355.0,196.0,360.0,6.4,5.8,5,6.4,1.3,1,0.7,0.6
107423,4,5,,4.01,5.29,4.6,5.17,3.01,4.37,3.25,3.62,5.7,5.7,5.7,6.9,5.2,11.2,12.3,12.3,136.0,116.0,98.0,333.0,98.0,211.0,172.0,169.0,3.9,5.7,3.3,3.3,3.1,2.6,2.6,3.1
107563,1,2,,2.64,2.79,2.25,1.4,1.85,1.96,1.46,0.4,4.3,5.2,5.2,6.3,10.2,9.3,9.3,9.3,100,99,98,98,122,122,123,120,3.3,3.4,2.8,1.4,0.3,0.3,0.3,0.3
107628,7,8,,9.8,8,7.4,7.48,7.87,6.69,6.72,6.48,12.3,11.2,6.3,7.6,4.3,5.2,11.2,11.2,217.0,219.0,239.0,233.0,255.0,244.0,223.0,225.0,7.9,6.9,6.9,7.2,2.9,5.5,5.6,4.5
107630,3,4,,3.41,3.64,3.31,3.18,2.38,2.55,2.32,2.22,12.3,14.9,13.5,13.5,6.9,6.3,6.3,6.9,204.0,212.0,216.0,216.0,139.0,139.0,137.0,135.0,2.1,2.1,2,1.9,1.9,1.9,1.8,1.6
107631,0,1,,1.28,1.26,1.22,1.28,0.28,0.26,0.22,0.28,12.3,12.3,12.3,11.2,8.4,6.9,14.9,14.9,189.0,188.0,187.0,186.0,282.0,283.0,211.0,212.0,0.9,0.9,0.9,0.9,0.7,0.6,0.5,0.7
107634,3,4,,4.96,4.39,4.24,4.01,4.04,3.39,3.24,3.01,12.3,11.2,11.2,11.2,0.0,0.0,0.0,0.0,283.0,285.0,286.0,287.0,0.0,0.0,0.0,0.0,4,3.9,3.8,3.6,0,0,0,0
107637,3,4,,4.79,3.9,3.74,3.24,3.6,3.19,2.85,2.26,11.2,11.2,11.2,10.2,11.2,5.2,5.7,5.7,300.0,302.0,304.0,306.0,270.0,29.0,349.0,349.0,3.6,3.3,3,2.8,2.3,2.4,2.7,2.5
107638,5,7,,8.36,7.31,6,6.31,5.85,5.33,4.77,4.42,11.2,11.2,10.2,10.2,11.2,10.2,10.2,14.9,350.0,350.0,350.0,351.0,17.0,17.0,17.0,321.0,5.8,5.4,4.8,4.2,4.5,3.8,3.3,3
107640,0,1,,1.25,1.2,1.17,1.17,0.25,0.2,0.17,0.17,12.3,12.3,12.3,11.2,8.4,6.9,5.7,8.4,187.0,186.0,186.0,185.0,282.0,282.0,282.0,165.0,0.9,0.9,0.9,0.9,0.8,0.6,0.5,0.4
107641,6,7,,8.06,7.33,6.11,6.65,6.43,6.05,5.11,5.07,11.2,11.2,10.2,10.2,6.3,11.2,5.7,6.9,348.0,348.0,348.0,349.0,35.0,17.0,39.0,46.0,6.5,6,5.6,5.1,3.1,2.2,2.1,2.9
107642,3,4,,4.75,4.29,4.14,3.83,4.24,3.29,3.22,2.9,11.2,11.2,11.2,11.2,5.2,11.2,11.2,5.7,292.0,302.0,303.0,305.0,120.0,270.0,270.0,347.0,4.2,3.5,3.2,2.9,0.4,2,1.7,1.9
10832,,,NONE,9.66,8.6,8,7.66,8.08,7.2,6.69,6.41,11.2,11.2,10.2,10.2,11.2,10.2,10.2,14.9,350,350,350,351,17,17,17,321,5.8,5.4,4.8,4.2,4.5,3.8,3.3,3
10834,3,4,POOR TO FAIR,3.28,3.48,4.12,4.28,2.28,2.48,3.45,3.31,11.2,11.2,10.2,10.2,11.2,10.2,10.2,14.9,350,350,350,351,17,17,17,321,5.8,5.4,4.8,4.2,4.5,3.8,3.3,3
10837,3,5 ,poor to fair,2.83,2.38,2.16,2.08,1.84,1.38,1.16,1.08,11.2,11.2,10.2,10.2,11.2,10.2,4.7,4.7,351,350,351,351,17,17,34,29,6,5.6,5.1,4.6,3.8,3.2,2.8,2.7
10849,0,1,,1.43,1.44,1.42,1.45,0.46,0.44,0.42,0.45,12.3,12.3,12.3,12.3,10.2,9.3,14.9,14.9,200,199,198,198,325,324,328,326,1.2,1.2,1.2,1.1,0.7,0.6,0.5,0.7
10850,5,7,,7.89,7.05,5.92,5,5.75,5.36,4.94,4.09,11.2,11.2,10.2,10.2,11.2,10.2,5.2,5.2,353,352,353,352,17,17,32,35,5.8,5.4,5,4.1,3.8,3.3,3,3.3
109918,1,2,POOR,1.34,1.29,1.29,1.35,0.34,0.29,0.29,0.35,12.3,12.3,12.3,11.2,8.4,6.9,14.9,14.9,189,188,187,186,282,283,211,212,0.9,0.9,0.9,0.9,0.7,0.6,0.5,0.7
110352,1,2,,3.34,3.31,3.31,3.63,2.34,2.33,2.31,2.63,10.2,9.3,9.3,9.3,4.7,4.7,5.2,3.2,271,271,272,274,140,143,150,185,2.8,2.6,2.6,2.9,1.2,1.4,1.3,1.4
110383,1,2,,3.02,2.88,3.1,3.37,2.02,1.88,2.1,2.37,9.3,9.3,9.3,11.2,4.7,4.7,3.6,3.9,271,271,272,274,149,153,180,179,2.3,2.2,2.4,2.8,1.6,1.4,1.1,2.2
110386,2,3,,3.42,3.06,3.44,4.39,2.42,2.06,2.44,3.39,9.3,10.2,10.2,11.2,3.2,3.6,3.6,3.6,269,270,272,273,168,160,168,175,2.9,2.9,3.3,3.9,1.4,1.5,1.5,1.4
110782,6,7,,14.31,11.94,12.59,10.33,10.02,8.9,8.97,7.23,11.2,11.2,11.2,10.2,11.2,11.2,11.2,10.2,343,347,344,249,253,252,251,353,9.5,8.9,9,6.9,8.6,5.7,6.6,6.2
110783,11,12,,13,13.41,11.98,11.49,12.02,12.42,10.98,10.49,8.4,9.3,9.3,10.2,10.2,10.2,11.2,11.2,270,269,268,268,360,360,360,359,13.2,13.6,12,10.7,0.9,1.4,2.2,3
110784,2,3,,3.88,4.4,4.34,3.33,2.88,3.42,3.44,2.33,3.9,4.3,4.7,4.3,0,0,0,0,226,217,216,230,0,0,0,0,3.9,4.5,4.8,3.3,0,0,0,0
110785,0,1,,0.19,0.28,1.6,2.4,0,0,0.85,1.4,5.7,2.4,3.6,3.9,4.7,6.9,6.3,6.3,345,247,280,268,240,345,348,348,0.1,0.2,2.1,2.4,0.1,0.2,0.3,0.3
110786,2,3,,1.42,3.25,4.86,4.05,0.42,2.44,3.91,3.07,6.9,4.3,5.2,5.7,2.4,6.9,0,5.2,339,268,276,304,256,347,0,248,0.9,4,5.1,4.1,0.9,0.9,0,3.9
111858,,,,1.77,1.62,1.27,1.38,0.78,0.62,0.27,0.47,4.7,5.7,5.7,6.3,8.4,8.4,10.2,10.2,169,185,193,194,111,111,117,124,3.4,4.4,5.7,7.7,0.7,0.7,0.8,0.6
112138,3,4,,4.58,4.37,4.55,4.53,3.21,3.06,3.19,3.17,18,16.3,16.3,16.3,5.7,5.2,4.7,5.2,205,206,206,206,220,222,338,335,2.4,2.5,2.7,2.7,2.2,2.1,2.1,2.4
112139,6,7,,11.04,11.02,9.88,9.77,10.08,10.09,8.88,8.77,8.4,8.4,8.4,7.6,4.7,5.2,5.2,4.7,54,58,57,53,356,356,356,356,11.6,11.8,9.9,9.8,1.7,1.5,1.4,1.5
112194,5,6,,7.45,7.33,6.6,6.07,5.22,5.13,4.62,4.25,14.9,14.9,13.5,13.5,12.3,12.3,12.3,11.2,198,198,198,199,313,313,313,314,4.3,4.3,4.2,3.9,2.6,2.5,2.3,2
112657,1,2,,2.3,2.66,2.61,2.45,1.3,1.66,1.69,1.45,3.2,3.6,3.9,13.5,14.9,14.9,13.5,3.9,47,47,49,220,220,221,221,45,1.4,2,2.2,1.7,1.3,1.4,1.4,1.6
112658,2,3,,3.29,3.5,3.24,2.46,2.29,2.5,2.29,1.46,4.7,4.7,4.7,4.3,5.2,4.7,4.7,4.3,341,32,36,37,30,346,347,345,2.4,2.7,2.6,1.7,2.2,2.2,2.1,1.7
116174,1,2 ,very poor,1.53,1.54,1.52,1.53,0.53,0.54,0.52,0.53,4.7,5.7,7.6,7.6,13.5,13.5,13.5,18.0,323.0,318.0,316.0,318.0,302.0,302.0,302.0,187.0,3.3,2.4,3.7,3.8,1.5,1.6,1.4,1.5
116831,,,,1.77,1.62,1.27,1.38,0.78,0.62,0.27,0.47,4.7,5.7,5.7,6.3,8.4,8.4,10.2,10.2,169,185,193,194,111,111,117,124,3.4,4.4,5.7,7.7,0.7,0.7,0.8,0.6
117583,0,1,,1.11,1.15,1.17,1.19,0.11,0.15,0.17,0.19,5.7,14.9,14.9,14.9,14.9,5.7,5.2,5.2,284.0,220.0,221.0,222.0,219.0,284.0,284.0,285.0,0.8,0.8,0.9,0.9,0.6,0.6,0.5,0.4
117764,0,1,,0.2,0.15,0.17,0.17,0,0,0,0,7.6,7.6,7.6,7.6,0,0,0,6.3,252,255,252,255,0,0,0,255,0.2,0.2,0.2,0.1,0,0,0,0.1
117767,0,1,,0.59,0.66,0.61,0.6,0,0,0,0,7.6,7.6,7.6,7.6,0,0,0,0,267,268,269,268,0,0,0,0,0.7,0.7,0.6,0.6,0,0,0,0
117770,,,,0.82,0.73,0.69,0.45,0,0,0,0,5.7,5.7,5.2,4.3,3.6,3.6,3.2,0,307,309,317,322,85,81,330,0,0.7,0.6,0.7,0.6,0.4,0.3,0.2,0
117826,3,4,,2.11,1.35,0.43,0,1.42,0.35,0,0,4.3,3.9,3.2,0,4.3,4.3,3.9,0,341,339,335,0,32,66,68,0,2.4,1,0.4,0,1.9,0.7,0.1,0
117864,5,6,,3.04,3.03,2.14,1.67,2.12,2.03,1.14,0.67,10.2,10.2,9.3,9.3,5.2,5.2,5.2,5.2,111,109,106,104,313,312,319,319,3,2.3,1.6,1.2,2.5,1.9,1.2,0.9
117878,3,4,,4.25,4.11,3.92,3.56,3.26,3.11,2.93,2.63,7.6,7.6,7.6,6.9,2.9,2.9,0,0,304,305,304,304,345,345,0,0,4.3,4.1,4,3.8,0.2,0.2,0,0
117879,1,2,,1.82,1.9,2.22,2.43,0.82,0.9,1.22,1.52,7.6,6.3,6.3,7.6,6.3,12.3,6.9,7.6,61,48,36,70,27,114,69,300,1.4,1.7,1.5,2.6,1,0.6,1.5,0.3
118012,1,2,,2.11,2.84,2.96,2.59,1.11,1.85,2.03,1.6,3.9,4.3,4.3,4.7,0,11.2,11.2,3.6,176,188,205,199,0,150,150,273,2.1,2.9,3.2,2.3,0,0.1,0.1,1.2
118013,2,3,,3.17,3.22,3.17,2.83,2.28,2.37,2.17,1.86,5.2,5.2,5.7,5.7,7.6,8.4,3.2,4.3,176,185,189,174,135,135,306,298,3.6,3.8,2.9,2.2,0.5,0.4,1.2,1.9
119182,0,1,,0.25,0.66,3.16,4.76,0,0,2.16,3.76,6.9,2.4,3.9,4.7,0,6.9,2.4,0,210,130,128,154,0,210,124,0,0.2,0.6,3.2,4.8,0,0.3,0.8,0
119194,3,4,,2.8,2.74,2.24,5.45,1.95,1.81,1.24,4.62,5.7,5.7,5.7,5.2,2.7,2.9,2.4,5.2,90,85,78,321,93,60,333,17,3.3,2.9,2.2,6.5,0.3,0.2,0.5,1.3
119349,2,3,,2.94,2.87,2.67,2.57,1.98,1.87,1.67,1.57,11.2,11.2,11.2,11.2,3.6,3.9,4.3,4.7,209,207,207,208,202,200,198,198,2.3,2.3,2.1,2,1.8,1.6,1.4,1.5
119412,6,6,,3.95,4.51,4.82,4.86,2.9,3.58,4.17,3.9,4.3,4.7,5.2,5.7,10.2,13.5,12.3,12.3,183,181,177,180,221,211,213,214,2.9,3.7,4.2,4.9,2.5,2.9,3.2,3.1
119811,,,FLAT,1.02,1.08,1.04,1.11,0.02,0.08,0.04,0.11,12.3,12.3,12.3,11.2,7.6,16.3,16.3,14.9,188,187,186,186,283,219,219,220,0.7,0.7,0.7,0.8,0.6,0.6,0.6,0.7
119813,,,FLAT,0.98,1.01,1.01,1.09,0,0.01,0.01,0.09,12.3,12.3,12.3,11.2,7.6,16.3,16.3,14.9,188,187,186,186,283,219,219,220,0.7,0.7,0.7,0.8,0.6,0.6,0.6,0.7
119814,,,very good,4.29,4.17,4.33,4.24,3.29,3.17,3.33,3.26,6.3,5.7,6.3,9.3,9.3,10.2,9.3,6.3,48.0,46.0,48.0,98.0,101.0,102.0,102.0,42.0,5,5.5,5.4,4.7,4.3,4.5,4.4,3.7
119985,5,7,,8.36,7.31,6,6.31,5.85,5.33,4.77,4.42,11.2,11.2,10.2,10.2,11.2,10.2,10.2,14.9,350.0,350.0,350.0,351.0,17.0,17.0,17.0,321.0,5.8,5.4,4.8,4.2,4.5,3.8,3.3,3
119986,5,7,,8.36,7.31,6,6.31,5.85,5.33,4.77,4.42,11.2,11.2,10.2,10.2,11.2,10.2,10.2,14.9,350.0,350.0,350.0,351.0,17.0,17.0,17.0,321.0,5.8,5.4,4.8,4.2,4.5,3.8,3.3,3
120804,1,2,,5.88,5.95,5.98,5.91,4.88,4.95,4.99,4.91,6.9,6.9,6.9,6.9,8.4,7.6,8.4,7.6,82,84,85,84,354,353,351,348,5.9,5.9,6,5.9,1.3,1.1,0.9,0.8
120805,3,4,,5.88,5.94,5.98,5.92,4.88,4.95,5,4.92,6.9,6.9,6.9,6.9,8.4,8.4,8.4,8.4,82,84,85,84,354,353,351,349,5.9,6,6.1,5.9,1.4,1.2,1,0.9
121124,,,flat,2.01,2.41,2.24,1.98,1.14,1.5,1.27,0.98,6.9,6.9,6.9,6.3,6.3,3.6,5.7,8.4,23,27,31,34,360,40,360,105,2.2,2.4,2.2,1.9,0.7,0.8,0.5,0.3
121281,1,2 ,very poor,2.29,2.27,1.78,1.6,1.29,1.38,0.78,0.6,6.9,4.3,5.2,5.2,4.3,6.9,6.9,6.9,56.0,176.0,187.0,193.0,355.0,64.0,69.0,72.0,3.4,4.2,4.7,4,0.7,2.5,1.6,1.3
121282,1,3 ,poor,2.66,2.98,2.85,2.43,1.66,2.09,1.85,1.43,6.9,4.3,5.2,5.2,4.3,6.9,6.9,6.9,56.0,176.0,187.0,193.0,355.0,64.0,69.0,72.0,3.4,4.2,4.7,4,0.7,2.5,1.6,1.3
122151,3,4,,2.63,3.04,3.17,2.7,1.65,2.13,2.22,1.7,6.3,14.9,14.9,13.5,14.9,6.3,6.3,6.3,87,150,150,151,150,88,90,89,1.6,1.8,1.9,1.9,1.6,1.7,1.6,1.4
122204,9,10,,11.51,10.6,9.78,8.85,10.57,9.86,9.35,7.85,10.2,10.2,10.2,10.2,12.3,12.3,10.2,9.3,55,55,56,56,357,357,357,357,10.6,10,9.4,8.6,3.4,2.9,2.3,1.9
122205,1,2,,7.24,6.73,6.76,6.71,6.24,5.73,5.76,5.77,8.4,8.4,7.6,7.6,8.4,7.6,6.9,6.9,39,40,41,40,354,353,353,353,7.2,6.7,6.8,7.1,2.8,2.5,2.4,2.4
122367,4,7 ,good,3.56,3.69,4.03,3.7,2.98,3.09,3.37,3.09,18.0,18.0,18.0,16.3,10.2,10.2,10.2,10.2,194.0,194.0,197.0,197.0,208.0,208.0,207.0,207.0,2.2,2.5,2.9,2.8,1.5,1.6,1.7,1.7
122374,3,4,,4.08,3.9,3.56,2.91,3.1,3.49,3.19,1.91,11.2,11.2,11.2,10.2,0,0,0,2.4,267,267,267,266,0,0,0,256,3.7,3.5,3.2,2.8,0,0,0,0.6
125185,3,4,,4.35,4.74,5.23,5.19,3.35,3.79,4.33,4.19,4.7,5.2,6.3,6.3,4.3,5.2,6.3,6.3,53,45,342,28,351,347,32,345,4.3,5,5.8,5.2,1.9,3.8,5.1,5
125280,,,,0,0,0.33,0.64,0,0,0,0,0,0,3.2,3.9,0,0,0,2.4,0,0,287,298,0,0,0,300,0,0,0.3,0.6,0,0,0,0.2
125307,2,3,,2.98,2.86,3.2,3.35,2.07,1.96,2.22,2.35,4.3,4.7,5.2,6.3,3.9,4.3,4.7,4.3,40,39,37,39,353,347,347,346,2.9,3.2,3.3,3,1.5,1.9,1.8,1.5
125493,2,3,,4.18,4.87,5.1,5.09,3.18,3.88,4.1,4.09,5.2,5.7,6.3,6.9,8.4,8.4,8.4,7.6,68,72,69,66,73,75,75,358,4.2,4.9,5.1,5.1,1.5,1.1,1,0.3
125737,4,5,,4.61,4.93,5.16,5,3.61,3.93,4.16,4,6.3,6.3,7.6,7.6,8.4,8.4,7.6,8.4,68,70,72,71,75,75,357,356,4.6,5,5.2,5,1.4,1.4,0.7,0.6
125738,3,4,,4.33,4.83,4.82,4.75,3.33,3.84,3.82,3.75,6.3,7.6,7.6,7.6,8.4,7.6,7.6,7.6,66,69,70,69,75,357,357,356,4.3,4.9,4.8,4.7,1.4,0.9,0.7,0.7
126153,2,3,fair,3.48,2.78,3.45,4.14,2.48,1.78,2.45,3.23,5.2,4.7,4.3,5.2,9.3,9.3,8.4,4.7,162,174,192,187,109,111,111,237,3.5,2.6,3.5,4.6,0.8,0.9,0.9,3.2
126155,1,2,,2.62,2.03,3.25,4.36,1.62,1.03,2.25,3.48,5.2,5.2,3.9,4.7,9.3,9.3,9.3,9.3,110,114,202,210,109,109,110,111,2.5,1.8,3.2,4.9,0.8,0.8,0.9,0.9
126935,,,,2.75,2.97,2.27,1.6,1.84,2.04,1.31,0.6,3.9,3.9,3.6,3.2,5.2,4.3,5.2,2.9,317,344,325,324,277,298,262,15,3,2,2,1.6,1.8,1.9,1,0.4
126936,,,,0.33,0.35,0.31,0.28,0,0,0,0,7.6,7.6,7.6,6.9,0,0,0,5.7,257,255,256,251,0,0,0,263,0.3,0.3,0.3,0.2,0,0,0,0.2
127229,6,7,,9.67,8.83,8.57,10.37,7.55,6.62,6.24,7.26,12.3,12.3,12.3,11.2,5.2,5.7,6.3,16.3,212,213,212,216,105,99,101,197,7.6,6.6,6.2,5,5.3,5.8,5.3,5
127509,5,6,,6.96,5.74,7.24,5.38,5.96,5.28,6.45,4.49,9.3,7.6,11.2,6.3,6.9,11.2,6.3,9.3,42,48,51,57,332,50,351,36,6.5,5.3,6.4,4.5,4.9,3.4,1.1,3.7
127567,,,,2.78,2.45,1.75,0.86,1.78,1.52,0.75,0,5.7,5.2,5.2,4.7,4.3,4.3,2.4,6.3,297,295,292,296,269,270,260,334,2.1,1.8,1.7,0.8,1.8,1.7,0.3,0.2
127694,0,1,,1.14,1.14,1.22,1.25,0.14,0.22,0.26,0.25,6.3,7.6,6.9,6.9,9.3,3.9,4.3,3.6,313,315,316,316,163,297,302,297,1.1,1.2,1.2,1.2,0.3,0.3,0.4,0.3
127695,1,2,,3.72,3.29,3.16,3.58,2.74,2.38,2.16,2.58,6.9,7.6,4.3,4.3,3.9,4.3,6.3,5.7,69,67,327,327,330,328,52,53,3.8,3.6,3.2,3.6,2.5,3.3,1.9,1.2
127696,8,9,,6.67,6.51,6.16,5.46,5.67,5.59,5.19,4.48,6.9,7.6,7.6,6.9,6.9,6.9,6.3,6.9,27,28,29,30,349,350,349,350,6.7,7,6.4,5.6,5.5,5.3,4,3.7
127813,,,,1.29,1.12,0.99,1.74,0.35,0.12,0,0.74,2.7,3.9,4.3,3.2,4.3,2.7,2.4,4.7,274,303,303,261,313,240,262,336,1.2,1.1,0.7,1.7,0.7,0.3,0.6,0.2
128083,1,2,POOR,1.18,1.14,1.16,1.28,0.18,0.14,0.16,0.28,11.2,11.2,10.2,10.2,8.4,8.4,14.9,14.9,191,190,189,189,284,284,217,218,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.8
128357,,,,0.31,0.25,0.66,3.16,0,0,0,2.16,6.9,6.9,2.4,3.9,2.9,0.0,6.9,2.4,210.0,210.0,130.0,128.0,315.0,0.0,210.0,124.0,0.3,0.2,0.6,3.2,0.1,0,0.3,0.8
128361,0,1,,1.87,2.07,3.7,4.54,0.87,1.07,2.78,3.55,5.2,3.9,5.7,5.7,2.9,0,3.6,0,292,237,259,276,265,0,277,0,1.6,2.1,4,4.6,0.7,0,1.3,0
128363,0,1,,1.33,1.23,1.97,1.79,0.43,0.23,1.25,0.79,2.9,2.7,5.2,2.9,2.7,0,0,5.7,319,246,218,273,17,0,0,231,1.4,1.2,2.7,1.4,0.3,0,0,1
128365,0,1,,0,0.51,1,1.33,0,0,0.05,0.42,0,2.4,2.7,2.7,0,6.3,2.4,2.9,0,261,285,279,0,180,269,292,0,0.5,0.8,1.2,0,0.1,0.7,0.9
128366,0,1,,0,1.42,1.56,1.56,0,0.79,0.56,0.69,0,3.9,4.7,2.7,0,0,2.4,2.9,0,185,175,335,0,0,226,297,0,2.3,1.4,1.4,0,0,0.6,0.8
128533,2,3,,4.02,3.06,5.14,7.11,3.13,2.06,4.14,6.11,5.7,5.7,5.2,6.9,5.7,4.3,5.7,0,325,334,254,256,252,261,345,0,4.5,2.3,5.1,7.1,1.1,1.8,0.2,0
128911,2,3,,4.55,3.71,4.15,6.26,3.5,3.12,2.9,4.38,12.3,11.2,11.2,16.3,4.3,4.3,4.3,11.2,200,200,202,195,45,54,56,202,3.7,3.1,2.7,3.4,3.5,2.8,2.2,2.3
128959,0,1,,0.14,0.9,1.95,2.56,0,0,1.22,1.56,4.3,3.6,4.3,4.3,0,4.3,0,0,360,212,222,239,0,237,0,0,0.1,0.7,2.7,2.6,0,0.5,0,0
129505,1,2,,3.88,3.53,3.38,3.23,2.85,2.77,2.38,2.23,9.3,9.3,9.3,9.3,11.2,10.2,10.2,10.2,178,177,176,174,203,202,202,203,2.9,2.8,2.7,2.6,2.5,2.4,2.2,2.2
129661,2,3,poor to fair,3.99,4.78,5.71,6.32,3.1,3.78,4.71,5.42,5.2,5.7,5.7,6.3,8.4,8.4,10.2,10.2,174,188,192,191,113,110,116,127,4.5,4.8,5.7,7,0.8,0.6,0.7,0.4
129680,5,6,,5.86,6.86,6.95,5,4.86,5.9,6.03,4,6.3,6.3,6.3,6.3,12.3,12.3,11.2,6.3,55,58,63,51,306,306,306,72,5.9,7.2,7.5,5,2.3,2,1.7,3.5
